latitude,longitude,datetime
84.67218,133.73698,2019-10-17 18:01:42
84.67271,133.75937,2019-10-17 19:01:42
84.67328,133.77910,2019-10-17 20:01:14
84.67403,133.79285,2019-10-17 21:01:21
84.67523,133.79982,2019-10-17 22:01:09
84.67719,133.80205,2019-10-17 23:01:54
84.67993,133.80237,2019-10-18 00:01:24
84.68353,133.80374,2019-10-18 01:01:54
84.68755,133.80904,2019-10-18 02:01:21
84.69180,133.81953,2019-10-18 03:01:15
84.69621,133.83478,2019-10-18 04:00:54
84.70071,133.85556,2019-10-18 05:01:24
84.70499,133.87868,2019-10-18 06:01:54
84.70874,133.89986,2019-10-18 07:01:54
84.71230,133.91806,2019-10-18 08:01:24
84.71616,133.92929,2019-10-18 09:01:50
84.72034,133.93317,2019-10-18 10:01:38
84.72506,133.93103,2019-10-18 11:01:14
84.73060,133.92789,2019-10-18 12:01:43
84.73663,133.92726,2019-10-18 13:01:16
84.74310,133.93097,2019-10-18 14:01:52
84.74979,133.94197,2019-10-18 15:01:24
84.75649,133.95834,2019-10-18 16:01:12
84.76313,133.98015,2019-10-18 17:01:54
84.76893,134.00528,2019-10-18 18:01:24
84.77425,134.02931,2019-10-18 19:01:14
84.77926,134.04869,2019-10-18 20:01:47
84.78401,134.05927,2019-10-18 21:01:24
84.78889,134.06134,2019-10-18 22:01:09
84.79404,134.05652,2019-10-18 23:00:54
84.79929,134.04839,2019-10-19 00:01:24
84.80473,134.03993,2019-10-19 01:01:23
84.81013,134.03415,2019-10-19 02:01:54
84.81487,134.03275,2019-10-19 03:01:21
84.81886,134.03377,2019-10-19 04:01:12
84.82217,134.03532,2019-10-19 05:01:24
84.82484,134.03532,2019-10-19 06:01:54
84.82687,134.02870,2019-10-19 07:01:12
84.82880,134.01817,2019-10-19 08:01:42
84.83082,134.00264,2019-10-19 09:01:54
84.83323,133.98201,2019-10-19 10:01:45
84.83607,133.95634,2019-10-19 11:01:54
84.83952,133.92828,2019-10-19 12:01:24
84.84338,133.89926,2019-10-19 13:01:48
84.84728,133.87445,2019-10-19 14:01:24
84.85105,133.85445,2019-10-19 15:01:12
84.85432,133.83977,2019-10-19 16:00:54
84.85691,133.82729,2019-10-19 17:01:24
84.85860,133.81451,2019-10-19 18:01:54
84.85961,133.80058,2019-10-19 19:01:21
84.86030,133.78271,2019-10-19 20:01:52
84.86093,133.76207,2019-10-19 21:01:15
84.86179,133.73799,2019-10-19 22:00:54
84.86324,133.71114,2019-10-19 23:01:54
84.86536,133.68535,2019-10-20 00:01:24
84.86802,133.66087,2019-10-20 01:01:39
84.87097,133.64018,2019-10-20 02:01:10
84.87411,133.62405,2019-10-20 03:01:24
84.87714,133.61340,2019-10-20 04:01:09
84.87994,133.60667,2019-10-20 05:01:54
84.88232,133.60260,2019-10-20 06:01:24
84.88441,133.59854,2019-10-20 07:01:09
84.88638,133.59286,2019-10-20 08:01:44
84.88844,133.58398,2019-10-20 09:01:53
84.89084,133.57245,2019-10-20 10:01:40
84.89371,133.55968,2019-10-20 11:01:13
84.89721,133.54752,2019-10-20 12:01:41
84.90122,133.53821,2019-10-20 13:01:10
84.90581,133.53358,2019-10-20 14:01:42
84.91075,133.53731,2019-10-20 15:01:23
84.91579,133.55299,2019-10-20 16:01:10
84.92083,133.58473,2019-10-20 17:01:54
84.92536,133.62172,2019-10-20 18:01:24
84.92938,133.65952,2019-10-20 19:01:54
84.93221,133.68890,2019-10-20 20:01:24
84.93460,133.70486,2019-10-20 21:00:54
84.93764,133.70416,2019-10-20 22:01:39
84.94322,133.69409,2019-10-20 23:01:52
84.94987,133.67972,2019-10-21 00:01:24
84.95736,133.66466,2019-10-21 01:01:24
84.96553,133.65317,2019-10-21 02:01:54
84.97348,133.64755,2019-10-21 03:01:50
84.98118,133.64513,2019-10-21 04:01:38
84.98815,133.64398,2019-10-21 05:01:46
84.99377,133.64066,2019-10-21 06:01:18
84.99877,133.62859,2019-10-21 07:00:54
85.00358,133.60559,2019-10-21 08:01:20
85.00863,133.57262,2019-10-21 09:01:53
85.01412,133.53110,2019-10-21 10:01:37
85.02036,133.48444,2019-10-21 11:01:15
85.02747,133.43474,2019-10-21 12:01:45
85.03490,133.38567,2019-10-21 13:01:54
85.04248,133.33992,2019-10-21 14:01:23
85.05001,133.29753,2019-10-21 15:00:54
85.05714,133.25775,2019-10-21 16:01:24
85.06364,133.21968,2019-10-21 17:01:53
85.06941,133.18239,2019-10-21 18:01:20
