latitude,longitude,datetime
85.38177,132.22652,2019-10-21 17:53:38
85.39223,132.13104,2019-10-21 19:53:37
85.40346,132.01312,2019-10-21 21:53:39
85.41728,131.87904,2019-10-21 23:53:38
85.43302,131.75214,2019-10-22 01:53:37
85.44884,131.64082,2019-10-22 03:53:39
85.46231,131.53490,2019-10-22 05:53:41
85.47345,131.41129,2019-10-22 07:53:45
85.48265,131.27084,2019-10-22 09:53:39
85.49141,131.11691,2019-10-22 11:53:38
85.49961,130.96748,2019-10-22 13:53:43
85.50747,130.83224,2019-10-22 15:53:42
85.51498,130.71152,2019-10-22 17:53:38
85.52160,130.60394,2019-10-22 19:53:37
85.52736,130.48917,2019-10-22 21:53:38
85.53388,130.36346,2019-10-22 23:53:38
85.54083,130.23907,2019-10-23 01:53:37
85.54747,130.12410,2019-10-23 03:53:38
85.55226,130.02646,2019-10-23 05:53:38
85.55567,129.93114,2019-10-23 07:53:42
85.55854,129.83533,2019-10-23 09:53:39
85.56136,129.75104,2019-10-23 11:53:38
85.56497,129.67043,2019-10-23 13:53:40
85.56880,129.59435,2019-10-23 15:53:39
85.57206,129.52110,2019-10-23 17:53:38
85.57469,129.45073,2019-10-23 19:53:37
85.57763,129.37567,2019-10-23 21:53:36
85.58164,129.29288,2019-10-23 23:53:39
85.58753,129.20789,2019-10-24 01:53:38
85.59451,129.13380,2019-10-24 03:53:38
85.60067,129.06473,2019-10-24 05:53:38
85.60562,128.98196,2019-10-24 07:53:43
85.60994,128.88387,2019-10-24 09:53:38
85.61435,128.76826,2019-10-24 11:53:38
85.61957,128.64742,2019-10-24 13:53:38
85.62555,128.52979,2019-10-24 15:53:38
85.63114,128.42520,2019-10-24 17:53:39
85.63457,128.32701,2019-10-24 19:53:38
85.63726,128.21930,2019-10-24 21:53:39
85.64039,128.11137,2019-10-24 23:53:39
85.64403,128.01160,2019-10-25 01:53:37
85.64765,127.93008,2019-10-25 03:53:38
85.64987,127.87788,2019-10-25 05:53:38
85.65075,127.83174,2019-10-25 07:53:43
85.65136,127.77049,2019-10-25 09:53:38
85.65220,127.70402,2019-10-25 11:53:38
85.65343,127.64494,2019-10-25 13:53:37
85.65501,127.59926,2019-10-25 15:53:38
85.65613,127.56363,2019-10-25 17:53:38
85.65625,127.52846,2019-10-25 19:53:38
85.65596,127.48463,2019-10-25 21:53:38
85.65597,127.43302,2019-10-25 23:53:38
85.65680,127.38618,2019-10-26 01:53:37
85.65810,127.35326,2019-10-26 03:53:38
85.65914,127.33023,2019-10-26 05:53:38
85.65969,127.30257,2019-10-26 07:53:43
85.66020,127.25959,2019-10-26 09:53:38
85.66129,127.20519,2019-10-26 11:53:38
85.66329,127.15368,2019-10-26 13:53:37
85.66575,127.11543,2019-10-26 15:53:38
85.66814,127.08703,2019-10-26 17:53:38
85.67031,127.05696,2019-10-26 19:53:37
85.67261,127.01324,2019-10-26 21:53:39
85.67560,126.95776,2019-10-26 23:53:38
85.67961,126.90335,2019-10-27 01:53:37
85.68447,126.85976,2019-10-27 03:53:38
85.68930,126.82776,2019-10-27 05:53:38
85.69367,126.79151,2019-10-27 07:53:44
85.69797,126.74321,2019-10-27 09:53:38
85.70298,126.68992,2019-10-27 11:53:38
85.70874,126.63878,2019-10-27 13:53:37
85.71514,126.59068,2019-10-27 15:53:39
85.72154,126.54976,2019-10-27 17:53:38
85.72784,126.50133,2019-10-27 19:53:37
85.73440,126.43524,2019-10-27 21:53:38
85.74177,126.34733,2019-10-27 23:53:38
85.75032,126.25908,2019-10-28 01:53:37
85.75943,126.18942,2019-10-28 03:53:38
85.76854,126.13377,2019-10-28 05:53:38
85.77717,126.07739,2019-10-28 07:53:44
85.78587,126.01256,2019-10-28 09:53:39
85.79496,125.94640,2019-10-28 11:53:39
85.80361,125.88596,2019-10-28 13:53:37
85.81116,125.82986,2019-10-28 15:53:39
85.81777,125.77972,2019-10-28 17:53:38
85.82393,125.70830,2019-10-28 19:53:38
85.83018,125.62055,2019-10-28 21:53:39
85.83688,125.52092,2019-10-28 23:53:39
85.84366,125.42271,2019-10-29 01:53:38
85.84999,125.34591,2019-10-29 03:53:38
85.85547,125.27498,2019-10-29 05:53:38
85.86041,125.19226,2019-10-29 07:53:43
85.86581,125.09293,2019-10-29 09:53:39
85.87211,124.98527,2019-10-29 11:53:38
85.87875,124.89212,2019-10-29 13:53:38
85.88460,124.81860,2019-10-29 15:53:38
85.88942,124.75412,2019-10-29 17:53:38
85.89395,124.68153,2019-10-29 19:53:37
85.89872,124.59649,2019-10-29 21:53:38
85.90425,124.50486,2019-10-29 23:53:38
85.91021,124.42114,2019-10-30 01:53:37
85.91549,124.35335,2019-10-30 03:53:39
85.91985,124.29244,2019-10-30 05:53:38
85.92383,124.21921,2019-10-30 07:53:41
85.92820,124.12830,2019-10-30 09:53:38
85.93343,124.03874,2019-10-30 11:53:38
85.93859,123.96454,2019-10-30 13:53:38
85.94260,123.90407,2019-10-30 15:53:39
85.94550,123.84473,2019-10-30 17:53:38
85.94837,123.77346,2019-10-30 19:53:38
85.95218,123.68650,2019-10-30 21:53:39
85.95710,123.59651,2019-10-30 23:53:38
85.96211,123.52005,2019-10-31 01:53:38
85.96609,123.45930,2019-10-31 03:53:38
85.96919,123.40546,2019-10-31 05:53:38
85.97223,123.34540,2019-10-31 07:53:41
85.97606,123.27400,2019-10-31 09:53:39
85.98075,123.20265,2019-10-31 11:53:38
85.98541,123.14280,2019-10-31 13:53:38
85.98909,123.09503,2019-10-31 15:53:39
85.99190,123.04970,2019-10-31 17:53:38
85.99459,122.99519,2019-10-31 19:53:38
85.99830,122.93070,2019-10-31 21:53:38
86.00309,122.86280,2019-10-31 23:53:38
86.00816,122.80937,2019-11-01 01:53:38
86.01253,122.77169,2019-11-01 03:53:38
86.01585,122.73956,2019-11-01 05:53:38
86.01903,122.70036,2019-11-01 07:53:41
86.02301,122.65372,2019-11-01 09:53:45
86.02780,122.61036,2019-11-01 11:53:38
86.03256,122.58276,2019-11-01 13:53:37
86.03623,122.56906,2019-11-01 15:53:38
86.03861,122.55753,2019-11-01 17:53:38
86.04055,122.53435,2019-11-01 19:53:38
86.04288,122.50132,2019-11-01 21:53:38
86.04647,122.46353,2019-11-01 23:53:38
86.05059,122.43434,2019-11-02 01:53:37
86.05392,122.41530,2019-11-02 03:53:38
86.05590,122.39335,2019-11-02 05:53:38
86.05747,122.35452,2019-11-02 07:53:41
86.06003,122.29948,2019-11-02 09:53:42
86.06396,122.24076,2019-11-02 11:53:38
86.06858,122.18598,2019-11-02 13:53:37
86.07241,122.13608,2019-11-02 15:53:38
86.07529,122.08070,2019-11-02 17:53:38
86.07783,122.01020,2019-11-02 19:53:37
86.08120,121.92098,2019-11-02 21:53:38
86.08585,121.82222,2019-11-02 23:53:38
86.09122,121.73623,2019-11-03 01:53:37
86.09687,121.66390,2019-11-03 03:53:38
86.10207,121.58249,2019-11-03 05:53:38
86.10550,121.45976,2019-11-03 07:53:37
86.10915,121.29147,2019-11-03 09:53:43
86.11370,121.09791,2019-11-03 11:53:38
86.11989,120.92302,2019-11-03 13:53:38
86.12520,120.78584,2019-11-03 15:53:38
86.12886,120.66818,2019-11-03 17:53:38
86.13203,120.53429,2019-11-03 19:53:37
86.13563,120.38521,2019-11-03 21:53:39
86.14013,120.23367,2019-11-03 23:53:38
86.14523,120.09043,2019-11-04 01:53:37
86.14943,119.97001,2019-11-04 03:53:38
86.15255,119.84677,2019-11-04 05:53:38
86.15454,119.71714,2019-11-04 07:53:37
86.15690,119.57123,2019-11-04 09:53:42
86.15995,119.43143,2019-11-04 11:53:38
86.16295,119.30611,2019-11-04 13:53:37
86.16487,119.19399,2019-11-04 15:53:39
86.16525,119.08670,2019-11-04 17:53:38
86.16482,118.97628,2019-11-04 19:53:38
86.16438,118.86219,2019-11-04 21:53:39
86.16436,118.75288,2019-11-04 23:53:38
86.16425,118.65257,2019-11-05 01:53:37
86.16295,118.54815,2019-11-05 03:53:38
86.16083,118.43903,2019-11-05 05:53:38
86.15748,118.32805,2019-11-05 07:53:37
86.15389,118.21284,2019-11-05 09:53:43
86.15086,118.09440,2019-11-05 11:53:38
86.14857,117.99248,2019-11-05 13:53:37
86.14576,117.90212,2019-11-05 15:53:38
86.14213,117.82145,2019-11-05 17:53:38
86.13848,117.73886,2019-11-05 19:53:37
86.13569,117.64952,2019-11-05 21:53:38
86.13421,117.56101,2019-11-05 23:53:38
86.13341,117.48390,2019-11-06 01:53:37
86.13239,117.41420,2019-11-06 03:53:43
86.13087,117.34093,2019-11-06 05:53:38
86.12925,117.25557,2019-11-06 07:53:37
86.12829,117.16164,2019-11-06 09:53:43
86.12858,117.06342,2019-11-06 11:53:38
86.12959,116.97919,2019-11-06 13:53:37
86.13040,116.91067,2019-11-06 15:53:38
86.13026,116.84523,2019-11-06 17:53:38
86.12973,116.77057,2019-11-06 19:53:37
86.12950,116.68742,2019-11-06 21:53:38
86.13021,116.60563,2019-11-06 23:53:38
86.13143,116.53593,2019-11-07 01:53:38
86.13213,116.47916,2019-11-07 03:53:38
86.13191,116.42365,2019-11-07 05:53:38
86.13078,116.35683,2019-11-07 07:53:37
86.12962,116.27757,2019-11-07 09:53:43
86.12904,116.20096,2019-11-07 11:53:38
86.12882,116.13842,2019-11-07 13:53:37
86.12839,116.09109,2019-11-07 15:53:39
86.12738,116.05052,2019-11-07 17:53:39
86.12582,116.00280,2019-11-07 19:53:37
86.12409,115.94266,2019-11-07 21:53:38
86.12313,115.88045,2019-11-07 23:53:38
