datetime,longitude,latitude,data_gap_minutes,day_count,x,y,u,v,speed,speed_flag,bearing
2019-10-28 20:00:00,127.0724,85.5444,60.0,24.0,-396965.00466769736,-299921.78665984183,-0.09623908756510448,0.09300546079390477,0.13383563693146308,False,314.0210807122926
2019-10-28 21:00:00,127.0306,85.5474,60.0,24.0,-396916.42398006335,-299430.4664706125,-0.10364549545510221,0.0961046212276445,0.14134527565307103,False,312.83802284963645
2019-10-28 22:00:00,126.9864,85.5506,60.0,24.0,-396862.02992176055,-298909.323838224,-0.11127985516155053,0.09920652233268631,0.14908098550157714,False,311.71715633333724
2019-10-28 23:00:00,126.9382,85.5538,60.0,24.0,-396827.8983289523,-298360.7401135288,-0.12034399912807572,0.10230661899350157,0.157953545120139,False,310.3684666869487
2019-10-29 00:00:00,126.8864,85.5572,60.0,24.0,-396793.9831302619,-297774.0958839288,-0.12097960340441391,0.10849997751879571,0.1625063369886493,False,311.8871903378235
2019-10-29 01:00:00,126.8376,85.5608,60.0,24.0,-396725.90605516155,-297195.14827083534,-0.11079563161593013,0.10849806529192554,0.15507257061538587,False,314.39972721993524
2019-10-29 02:00:00,126.7942,85.5642,60.0,24.0,-396647.04746933316,-296667.2840555768,-0.0972629095005442,0.1022983103351882,0.14115600540517406,False,316.4454011227042
2019-10-29 03:00:00,126.7566,85.5674,60.0,24.0,-396555.5196736756,-296193.20944687084,-0.08710918214473881,0.09920128310691237,0.13201857514752635,False,318.7134574363579
2019-10-29 04:00:00,126.7216,85.5706,60.0,24.0,-396450.12054022244,-295737.37321173813,-0.08081702914200917,0.08990121790078245,0.12088681143691535,False,318.0459266718021
2019-10-29 05:00:00,126.6892,85.5732,60.0,24.0,-396384.6087112962,-295339.76960430556,-0.07956273428748983,0.08060393242401442,0.11325732916468052,False,315.37245838826266
2019-10-29 06:00:00,126.6552,85.5758,60.0,24.0,-396327.0100212753,-294931.26712678286,-0.08645997479442738,0.08060606436996451,0.11820602715034406,False,312.9932055755169
2019-10-29 07:00:00,126.617,85.5784,60.0,24.0,-396290.65454839455,-294493.88807516603,-0.09718268954543294,0.07750692135016739,0.12430526137080856,False,308.5737034227118
2019-10-29 08:00:00,126.574,85.5808,60.0,24.0,-396296.4509636114,-294036.79110555805,-0.10645689798714517,0.07750570697086547,0.13168221498022842,False,306.05640697227113
2019-10-29 09:00:00,126.528,85.5834,60.0,24.0,-396299.2193931923,-293545.8148137015,-0.1138032025188087,0.08680652978329789,0.14313120734681017,False,307.33557559288
2019-10-29 10:00:00,126.4788,85.5864,60.0,24.0,-396281.9260685412,-293006.34877748654,-0.12018021466412,0.09610611562069364,0.1538819984806933,False,308.648743613949
2019-10-29 11:00:00,126.4274,85.5896,60.0,24.0,-396257.26839442813,-292438.65891757706,-0.12343984900144121,0.09920468701768272,0.15836339933133223,False,308.78773465127216
2019-10-29 12:00:00,126.3754,85.5928,60.0,24.0,-396234.9674387535,-291867.0996838406,-0.1171500447696449,0.10229836421741446,0.15552841641027723,False,311.1282790114989
2019-10-29 13:00:00,126.3292,85.5962,60.0,24.0,-396164.4833080623,-291322.70494639594,-0.10394966885804116,0.10539984105653524,0.1480360096410306,False,315.3968837454644
2019-10-29 14:00:00,126.2882,85.5996,60.0,24.0,-396066.98682838224,-290814.5606124812,-0.09196192439709418,0.09920055915704222,0.13526916306345174,False,317.1685487411752
2019-10-29 15:00:00,126.252,85.6026,60.0,24.0,-395980.6441001563,-290366.27495787275,-0.08213503455767177,0.08990166570041339,0.12177221931745688,False,317.58487427813606
2019-10-29 16:00:00,126.2192,85.6054,60.0,24.0,-395894.6958175697,-289954.89563790127,-0.07565956722116784,0.08060243871165106,0.11054918922524887,False,316.811772947653
2019-10-29 17:00:00,126.1884,85.6078,60.0,24.0,-395834.3286742733,-289583.88450239337,-0.07490092327586308,0.07130430522850625,0.10341398479749589,False,313.59082001453896
2019-10-29 18:00:00,126.1562,85.61,60.0,24.0,-395798.76591633086,-289216.5204901774,-0.07913728458324105,0.07130497007123957,0.10652280773650896,False,312.0197616396731
2019-10-29 19:00:00,126.1218,85.6124,60.0,24.0,-395755.97567478515,-288820.9330520114,-0.08622268594495204,0.07130636442756798,0.1118881100896738,False,309.59082842566886
2019-10-29 20:00:00,126.0836,85.6146,60.0,24.0,-395750.0202189688,-288412.40222620696,-0.09306140292318182,0.07130518879600907,0.11723845215314509,False,307.4599340022771
2019-10-29 21:00:00,126.0434,85.617,60.0,24.0,-395735.70062117354,-287977.05972742726,-0.09870677101666163,0.07440619099740776,0.12360949762570186,False,307.0093671463404
2019-10-29 22:00:00,126.0004,85.6194,60.5,24.0,-395735.0163422417,-287522.540323781,-0.10342816063825425,0.0798302369060054,0.13065317117269473,False,307.6624813315798
2019-10-29 23:00:00,125.95617,85.62215,60.5,24.0,-395708.41579579987,-287036.752672646,-0.10806687963807227,0.089907317479951,0.14057658486088748,False,309.7591007966197
2019-10-30 00:00:00,125.9092,85.6252,60.0,24.0,-395667.8854607329,-286512.61759231397,-0.10692405437617655,0.09300158705408335,0.14171114493510314,False,311.01645453747363
2019-10-30 01:00:00,125.86588,85.62815,60.0,24.0,-395617.5864689246,-286020.4833024778,-0.09727672119973683,0.09300133079653498,0.13458086051626308,False,313.71282782394076
2019-10-30 02:00:00,125.827,85.6312,59.5,24.0,-395535.59289931296,-285552.7086519401,-0.08642948516271867,0.0875763647467015,0.12304338896397445,False,315.3776333283664
2019-10-30 03:00:00,125.7928,85.6338,60.0,24.0,-395470.59664537705,-285146.85021404474,-0.07824043230820897,0.0806030874025474,0.11233175395496203,False,315.8521605657545
2019-10-30 04:00:00,125.7608,85.6364,60.0,24.0,-395394.3230982997,-284756.35327343544,-0.07300001949762629,0.07440290073590478,0.10423432488662608,False,315.54528599037087
2019-10-30 05:00:00,125.731,85.6386,60.0,24.0,-395343.0568545222,-284407.27969825274,-0.07201487314963331,0.0651046983086772,0.09708122216279341,False,312.11500563882447
