datetime,longitude,latitude,data_gap_minutes,day_count,x,y,u,v,speed,speed_flag,bearing
2020-11-30 03:00:00,7.98384,87.88666,120.0,24.0,-32783.504198385745,233745.09233374576,-0.03831639806873864,-0.16627321931016334,0.1706309755604993,False,192.97683577877075
2020-11-30 04:00:00,7.95615,87.88138,120.0,24.0,-32752.150166900596,234344.86858923113,-0.026296106084239483,-0.161153016840427,0.16328435329805646,False,189.26754891879102
2020-11-30 05:00:00,7.93797,87.87627,120.0,24.0,-32756.59806219716,234920.43174714618,-0.015142419538045536,-0.1583601874714438,0.15908250012322853,False,185.46202269272146
2020-11-30 06:00:00,7.92979,87.87117,120.0,24.0,-32801.63116987934,235489.19330172,-0.0031721516185964187,-0.1609957530260228,0.16102700096042122,False,181.12877129951096
2020-11-30 07:00:00,7.93244,87.86589,120.0,24.0,-32893.895429438744,236071.66796258348,0.00893042226268912,-0.16719857058552073,0.16743689691233318,False,176.94261884791155
2020-11-30 08:00:00,7.94522,87.86039,120.0,24.0,-33031.449886502545,236672.63053725674,0.019976346562993047,-0.17433229968274505,0.1754730894886143,False,173.46311638297243
2020-11-30 09:00:00,7.9669,87.85465,120.0,24.0,-33209.8450183965,237294.93048363904,0.029198867162763566,-0.1814665620858768,0.18380067192166652,False,170.8591749242877
2020-11-30 10:00:00,7.99547,87.84869,120.0,24.0,-33420.743049222016,237937.44092916558,0.036004013525741244,-0.18798089360081766,0.19139776735616246,False,169.15743882312552
2020-11-30 11:00:00,8.0287,87.84253,120.0,24.0,-33654.813565014585,238599.17860949883,0.04015034933346159,-0.19263437554656862,0.19677411718469337,False,168.22652655565838
2020-11-30 12:00:00,8.0642,87.83627,120.0,24.0,-33900.70857268586,239270.4377985743,0.041709338588917066,-0.19418588885399335,0.1986147737595076,False,167.87757809258682
2020-11-30 13:00:00,8.0999,87.83001,120.0,24.0,-34148.28571977017,239941.36363937813,0.04163393101977643,-0.19263493511945892,0.197082729940088,False,167.80432373464976
2020-11-30 14:00:00,8.13507,87.82385,120.0,24.0,-34392.905999521055,240601.33612810195,0.04106160793416365,-0.18782665441146779,0.19226260102667894,False,167.66832844009684
2020-11-30 15:00:00,8.1696,87.8179,120.0,24.0,-34632.32181675168,241238.27145212452,0.04093260874624939,-0.18053643882620732,0.18511856795800477,False,167.22543225602868
2020-11-30 16:00:00,8.20436,87.81221,120.0,24.0,-34869.34527469331,241846.12710418896,0.04210100747259939,-0.17169506537586263,0.17678147613545264,False,166.22245595293145
2020-11-30 17:00:00,8.24068,87.80683,120.0,24.0,-35108.7583105192,242418.56628512114,0.04519993067632562,-0.16269830614449823,0.16886021602329399,False,164.47394156246537
2020-11-30 18:00:00,8.28048,87.80172,120.0,24.0,-35359.3271868086,242958.8138054097,0.05005645496739511,-0.15571806998230414,0.16356578493962795,False,162.17970437081289
2020-11-30 19:00:00,8.32478,87.79679,120.0,24.0,-35626.87739590863,243476.14268564567,0.05366721741728833,-0.15215195870662346,0.1613393590032406,False,160.57117491714075
2020-11-30 20:00:00,8.37045,87.79191,120.0,24.0,-35900.26989801179,243986.81980573264,0.05286707528399903,-0.15230890289000767,0.16122322893628513,False,160.8578922161621
2020-11-30 21:00:00,8.41322,87.78697,120.0,24.0,-36163.10419308546,244505.67378755132,0.04692147093862151,-0.15324098654743398,0.1602636090729107,False,162.9757260462667
2020-11-30 22:00:00,8.44878,87.78203,120.0,24.0,-36395.899289172936,245028.85246700302,0.03613984595232153,-0.15169036245109968,0.1559360590947569,False,166.5992479026766
2020-11-30 23:00:00,8.47343,87.77719,120.0,24.0,-36580.95461602525,245547.760775608,0.02243069788668825,-0.1479667745119778,0.14965728370902087,False,171.3800026891342
2020-12-01 00:00:00,8.48608,87.77249,120.0,24.0,-36712.61913217472,246058.78678827337,0.008096124407586124,-0.14331217692432643,0.14354068163838624,False,176.7666304780189
2020-12-01 01:00:00,8.48688,87.76795,120.0,24.0,-36790.877373912015,246559.70940384298,-0.004603264985979235,-0.13617631153864299,0.13625409304971609,False,181.93607288100122
2020-12-01 02:00:00,8.47848,87.76371,120.0,24.0,-36824.53911453092,247033.4111971999,-0.013651847575852551,-0.12578428299872607,0.12652295756793674,False,186.1942831930511
2020-12-01 03:00:00,8.46434,87.75984,120.0,24.0,-36827.18498474517,247469.95086914726,-0.017940087405592425,-0.11539307216631509,0.11677931255192718,False,188.8369926938597
2020-12-01 04:00:00,8.4489,87.75627,120.0,24.0,-36819.07050416346,247874.20446354512,-0.01760775253282687,-0.10825896303380714,0.10968152089760833,False,189.23796654103347
