datetime,longitude,latitude,data_gap_minutes,day_count,x,y,u,v,speed,speed_flag,bearing
2020-06-27 10:00:00,9.90162,81.96159,10.0,13.0,-154253.4056031009,883684.6398191358,,,,False,
2020-06-27 11:00:00,9.89003,81.95635,10.0,14.0,-154174.90599575572,884290.8708312272,-0.060324290202140474,-0.16724763171151963,0.17779423585005272,False,199.83378872793375
2020-06-27 12:00:00,9.8739,81.95078,10.0,15.0,-154032.35293404668,884945.5280325528,-0.07588976175519857,-0.18070807872893127,0.19599659603463124,False,202.78034891304281
2020-06-27 13:00:00,9.85518,81.94467,10.0,16.0,-153859.70607984063,885666.394469946,-0.08743182514381992,-0.19726169756151646,0.21576955617702578,False,203.9042419703218
2020-06-27 14:00:00,9.83378,81.93803,10.0,17.0,-153655.22676487084,886452.5996578216,-0.10309872719218358,-0.20824370523290314,0.23236778674716627,False,206.33940826086334
2020-06-27 15:00:00,9.80791,81.93121,10.0,18.0,-153384.3771808635,887270.4992870296,-0.12179995904689189,-0.20623119604874132,0.23951312333047417,False,210.56606065860296
2020-06-27 16:00:00,9.77798,81.9247,10.0,19.0,-153044.02442208436,888065.1482416614,-0.13971907513993265,-0.1906034586544421,0.23632836987757894,False,216.24273406678907
2020-06-27 17:00:00,9.74395,81.91889,10.0,20.0,-152626.07982617556,888793.7543751207,-0.1624445300915666,-0.16646346774486792,0.2325904371428812,False,224.299935823523
2020-06-27 18:00:00,9.70367,81.91394,10.0,21.0,-152094.14345051674,889444.3446038369,-0.18781875760770475,-0.13087897560114642,0.22892180316367253,False,235.1298064289704
2020-06-27 19:00:00,9.65808,81.91043,10.0,22.0,-151451.96435815282,889950.533532587,-0.1979094353590952,-0.07905971927490452,0.21311636214984195,False,248.22456453924104
2020-06-27 20:00:00,9.61322,81.90883,10.0,23.0,-150784.89070703223,890244.5674719798,-0.19287915335531103,-0.030171717037064255,0.1952247430732751,False,261.1093806457951
2020-06-27 21:00:00,9.56995,81.90848,10.0,24.0,-150119.0133059877,890396.6320379644,-0.18172892880109107,0.004171684120994189,0.18177680410766767,False,271.3150241080763
2020-06-27 22:00:00,9.53019,81.9091,10.0,24.0,-149489.6580605454,890432.4809654705,-0.15646560157442815,0.02675439060773366,0.1587365172001669,False,279.7032858998182
2020-06-27 23:00:00,9.49846,81.91021,10.0,24.0,-148976.11559778298,890393.1792267669,-0.11460837565039297,0.0349540779582638,0.11982014578164213,False,286.9610305114279
2020-06-28 00:00:00,9.47782,81.91136,10.0,24.0,-148634.26019310713,890320.4341402794,-0.06575565733101252,0.030781492894362848,0.07260376557616864,False,295.08520146489536
2020-06-28 01:00:00,9.46841,81.9122,10.0,24.0,-148472.64326230265,890252.5373031968,-0.01673924662992788,0.017635688023446557,0.024315013259257917,False,316.4938405033235
2020-06-28 02:00:00,9.47017,81.9125,10.0,24.0,-148494.49137216035,890215.0134841371,0.019932028643746217,-0.006342274484087298,0.02091674476314669,False,107.6508169111953
2020-06-28 03:00:00,9.47752,81.91179,10.0,24.0,-148621.71136612855,890273.9669505392,0.03483396970259991,-0.0324894178214998,0.04763368257464078,False,133.00546784839747
2020-06-28 04:00:00,9.48609,81.9104,10.0,24.0,-148780.39058246135,890404.4466594975,0.04033264921620957,-0.05074545750545987,0.06482147830955604,False,141.52221223852905
2020-06-28 05:00:00,9.49595,81.90851,10.0,24.0,-148968.35098397077,890586.4786048922,0.04504962739657894,-0.0742618648593616,0.08685789256573453,False,148.75765745040837
2020-06-28 06:00:00,9.50667,81.9056,10.0,24.0,-149188.5145905861,890878.2936486005,0.03338721623369825,-0.09453123982648139,0.10025398501290343,False,160.54743558008045
2020-06-28 07:00:00,9.5112,81.9024,10.0,24.0,-149317.85120540933,891218.0530311817,0.007990568627679766,-0.10087282400482653,0.10118881267068197,False,175.47081339547117
2020-06-28 08:00:00,9.51032,81.89908,10.0,24.0,-149365.26732215303,891585.087356735,-0.008482943222415365,-0.1104641970168499,0.11078943608617273,False,184.39133036794283
2020-06-28 09:00:00,9.50733,81.89526,10.0,24.0,-149389.024085475,892012.555447157,-0.02118423821615317,-0.13305126193199304,0.13472716968189655,False,189.04661928839755
2020-06-28 10:00:00,9.50066,81.89048,10.0,24.0,-149373.0672157837,892555.09161912,-0.040176468265378976,-0.16430140368011398,0.1691422473941232,False,193.74084312821344
2020-06-28 11:00:00,9.48902,81.88464,10.0,24.0,-149298.9810596517,893227.0462828194,-0.06365315174577876,-0.19044542426963806,0.20080135296459928,False,198.4813303804975
2020-06-28 12:00:00,9.47167,81.87817,10.0,24.0,-149147.09064843084,893983.0918768218,-0.08705700977606716,-0.20576031805780862,0.2234194070317098,False,202.93317920163332
2020-06-28 13:00:00,9.4494,81.87134,10.0,24.0,-148924.5071238825,894791.4716435177,-0.10720450061921666,-0.21504172540075664,0.2402826431857908,False,206.49757821915495
2020-06-28 14:00:00,9.42292,81.86427,10.0,24.0,-148639.88636901023,895637.1066975562,-0.12410997370776367,-0.22138397276768682,0.25379942665842586,False,209.275407254597
2020-06-28 15:00:00,9.39301,81.85703,10.0,24.0,-148303.93762578897,896510.2278742706,-0.13619772455333085,-0.2215389509633732,0.26005639189886653,False,211.58237048376424
2020-06-28 16:00:00,9.36109,81.84995,10.0,24.0,-147932.73693792438,897370.8436995574,-0.1455719238765402,-0.21039863241479634,0.2558491147984175,False,214.6788275994602
2020-06-28 17:00:00,9.32698,81.84343,10.0,24.0,-147516.18033919059,898175.406864808,-0.1516388332480315,-0.18765801996942938,0.2412672132878213,False,218.9402713755665
