datetime,longitude,latitude,data_gap_minutes,day_count,x,y,u,v,speed,speed_flag,bearing
2020-06-30 17:00:00,9.56459,81.81131,10.0,13.0,-151834.18181388025,901083.949217425,,,,False,
2020-06-30 18:00:00,9.54091,81.80772,10.0,14.0,-151528.0363860646,901540.9686970507,-0.10399317977101097,-0.09715359592248732,0.14231444986211256,False,226.94747522609222
2020-06-30 19:00:00,9.51766,81.80503,10.0,15.0,-151211.73236387593,901897.8859932398,-0.0997672849897777,-0.06018049502380044,0.11651267371209535,False,238.90125437254585
2020-06-30 20:00:00,9.4959,81.80383,10.0,16.0,-150891.24667252315,902087.0798499072,-0.08585993362103014,-0.014081487913285007,0.08700699111714928,False,260.6861029452857
2020-06-30 21:00:00,9.47893,81.80412,10.0,17.0,-150618.73814565604,902099.870845857,-0.056000183124954084,0.026140430223161783,0.06180083010996197,False,295.02278396234453
2020-06-30 22:00:00,9.47064,81.80552,10.0,18.0,-150462.5550469948,901967.8397110945,-0.018135344471759383,0.05228805595470652,0.05534375768442087,False,340.8716478444065
2020-06-30 23:00:00,9.47075,81.8075,10.0,19.0,-150427.99753511618,901750.0131759262,0.016527971756495365,0.06389318036439866,0.06599630555918329,False,14.503422396950839
2020-07-01 00:00:00,9.4781,81.80965,10.0,20.0,-150504.23906307068,901494.4981822845,0.04537171401943819,0.062038074004489095,0.07685905970832684,False,36.17997261520486
2020-07-01 01:00:00,9.49123,81.81151,10.0,21.0,-150676.66019025317,901255.6427716627,0.06461438817261649,0.04502017634946463,0.07875173291717749,False,55.13308420183631
2020-07-01 02:00:00,9.50727,81.81256,10.0,22.0,-150909.64367864298,901098.0763782039,0.07034552656341223,0.013613663885063515,0.07165071494311286,False,79.04719295800686
2020-07-01 03:00:00,9.52299,81.81239,10.0,23.0,-151160.0012298136,901075.312727075,0.0628148732676733,-0.021505398487513122,0.06639420507650189,False,108.89923288708019
2020-07-01 04:00:00,9.53563,81.81117,10.0,24.0,-151381.29526737356,901175.9568808705,0.04935430865224262,-0.052290848955126194,0.07190396836745976,False,136.65482137476096
2020-07-01 05:00:00,9.54527,81.80901,10.0,24.0,-151572.81264267678,901387.7369629892,0.030928344554990637,-0.07008173430399071,0.07660295020407092,False,156.18725956781788
2020-07-01 06:00:00,9.54959,81.80664,15.0,24.0,-151684.5705708031,901636.6322886917,0.005515062676095625,-0.06373770237009224,0.06397585966393672,False,175.0546580535044
2020-07-01 07:00:00,9.54776,81.80489,10.0,24.0,-151688.10478291297,901833.7013213488,-0.014321657849803555,-0.05058728228975024,0.05257549821951018,False,195.80723523190676
2020-07-01 08:00:00,9.54313,81.80337,10.0,24.0,-151643.2974848511,902012.9191204723,-0.020819153619021535,-0.03929430833657905,0.044468863545885265,False,207.9158144190522
2020-07-01 09:00:00,9.53837,81.80235,10.0,24.0,-151587.18644503085,902137.5566211386,-0.019668472657389115,-0.023514813883689704,0.03065608077786574,False,219.91008899109607
2020-07-01 10:00:00,9.53426,81.80185,15.0,24.0,-151531.69778201982,902203.3515076654,-0.016343752695294284,-0.013613889833863198,0.021271018982961368,False,230.20664613983814
2020-07-01 11:00:00,9.531,81.80147,20.0,24.0,-151487.37267362923,902253.7140271213,-0.014326555574372447,-0.011293244125693047,0.01824246577379502,False,231.7522238501265
2020-07-01 12:00:00,9.5278,81.80112,15.0,24.0,-151443.43409805396,902300.6203571188,-0.016811743297283802,-0.016862324508533054,0.02381118855758446,False,224.9139371054204
2020-07-01 13:00:00,9.52342,81.80038,10.0,24.0,-151388.0942013105,902393.4840157786,-0.026218938744482424,-0.0320225569123465,0.041386917016025634,False,219.30940559163398
2020-07-01 14:00:00,9.51598,81.79905,10.0,24.0,-151295.4061663532,902559.2383571442,-0.04585848046715535,-0.05089450345815392,0.0685073040851011,False,222.02042565329944
2020-07-01 15:00:00,9.50275,81.79709,10.0,24.0,-151123.03750063613,902809.468465476,-0.0717426150262055,-0.06605381781665276,0.09751979111418298,False,227.364060347129
2020-07-01 16:00:00,9.48365,81.79478,10.0,24.0,-150864.46464945097,903113.5789507598,-0.09355656749597072,-0.0722422159902778,0.11820223810408191,False,232.32551089772
2020-07-01 17:00:00,9.4606,81.79242,10.0,24.0,-150544.33875239463,903433.4911161507,-0.10692247424444441,-0.06667417969285927,0.1260073876257641,False,238.05336731992986
2020-07-01 18:00:00,9.43549,81.79047,10.0,24.0,-150183.99973100028,903713.6421534028,-0.10900865206546252,-0.04764890572278511,0.11896766132738733,False,246.38932134676327
2020-07-01 19:00:00,9.41151,81.78934,10.0,24.0,-149826.33723712817,903900.5897420674,-0.10022769121813974,-0.01934005567371114,0.10207657831442535,False,259.0783693868302
2020-07-01 20:00:00,9.39036,81.78922,35.0,24.0,-149494.84457883332,903969.0216425696,-0.08244090323227328,0.01113471884912362,0.08318944938874205,False,277.6919949066539
2020-07-01 21:00:00,9.37439,81.79006,10.0,24.0,-149227.6363227021,903918.3416717192,-0.06080520336616832,0.03526934104128614,0.07029366382461251,False,300.1153711138428
2020-07-01 22:00:00,9.36298,81.7915,10.0,24.0,-149021.53098292756,903789.784355419,-0.04252209646784175,0.04872940286393989,0.06467366845553602,False,318.8915021747778
2020-07-01 23:00:00,9.35524,81.79321,10.0,24.0,-148868.4765065337,903621.9727572476,-0.03094681750521789,0.05522784604065916,0.06330734943110486,False,330.7359935707283
2020-07-02 00:00:00,9.34904,81.79507,10.0,24.0,-148737.03895930285,903433.6527746812,-0.023682909582920096,0.053216850538038,0.0582487200503208,False,336.00966787411926
