datetime,longitude,latitude,data_gap_minutes,day_count,x,y,u,v,speed,speed_flag,bearing
2020-06-19 23:00:00,7.89264,81.87726,120.0,24.0,-124469.96891404846,897853.8878980905,0.1339190833374854,0.06823292012438706,0.15029987448648566,False,63.00076797519847
2020-06-20 00:00:00,7.92565,81.87957,120.0,24.0,-124951.75122134147,897527.1720561374,0.15071101450069632,0.07070585755614582,0.16647260490717108,False,64.86644524914749
2020-06-20 01:00:00,7.96125,81.88183,120.0,24.0,-125474.52667513123,897200.0436737244,0.15677853639680006,0.06451440282836125,0.1695335295657553,False,67.63282301792543
2020-06-20 02:00:00,7.99704,81.88374,120.0,24.0,-126005.34190718652,896910.8019355749,0.14965286922329732,0.05166879660047265,0.15832133718771563,False,70.95237508144055
2020-06-20 03:00:00,8.02941,81.88517,120.0,24.0,-126489.79342106955,896681.7421077172,0.12767607370514214,0.034647824375759396,0.1322938076053991,False,74.8171344821991
2020-06-20 04:00:00,8.0552,81.88598,120.0,24.0,-126880.75207240056,896535.3786305002,0.09862294409338651,0.013763520333339767,0.09957871054403897,False,82.05528629307827
2020-06-20 05:00:00,8.07434,81.88606,120.0,24.0,-127178.98635998194,896484.1203359251,0.07070067556770844,-0.010214645458516516,0.0714347569994716,False,98.22105542970576
2020-06-20 06:00:00,8.08741,81.88532,120.0,24.0,-127395.08063656156,896536.6956577206,0.04423120093212469,-0.03249152748738894,0.05488258826223249,False,126.30040408908542
2020-06-20 07:00:00,8.09449,81.88396,120.0,24.0,-127527.19514681066,896670.9299361147,0.018483852681971794,-0.04842528788030655,0.05183301376786227,False,159.1082268072637
2020-06-20 08:00:00,8.09583,81.88219,120.0,24.0,-127575.93220947911,896863.145089039,-0.00391117053890848,-0.05956329178934405,0.05969156543237048,False,183.75688294635881
2020-06-20 09:00:00,8.09271,81.88011,120.0,24.0,-127559.71076387669,897099.477432345,-0.020100054990559765,-0.06822661350352532,0.07112582513252799,False,196.4153556463275
2020-06-20 10:00:00,8.08668,81.87778,120.0,24.0,-127501.80626183811,897369.8578663073,-0.029882227834801933,-0.07395088118831848,0.07976014273369757,False,202.0027523654029
2020-06-20 11:00:00,8.07911,81.87533,120.0,24.0,-127421.59790877953,897656.8950043507,-0.034725662762109456,-0.07627160681514492,0.08380471144531085,False,204.47927641035162
2020-06-20 12:00:00,8.07088,81.87285,120.0,24.0,-127331.44146153641,897948.7015934176,-0.03988148597290806,-0.07797289621521827,0.08758028012969851,False,207.08878274614926
2020-06-20 13:00:00,8.06097,81.87029,120.0,24.0,-127216.11550056777,898253.0540564129,-0.0507591602386591,-0.0809113732574284,0.09551514367123556,False,212.10180470082366
2020-06-20 14:00:00,8.0478,81.86762,120.0,24.0,-127051.27731230528,898576.7555445445,-0.06936570604155169,-0.08214720337321837,0.10751634385842862,False,220.17799476001525
2020-06-20 15:00:00,8.02944,81.86498,120.0,24.0,-126804.404933871,898908.6092297022,-0.09491445801413352,-0.07812247283504999,0.1229303668829628,False,230.54278596580914
2020-06-20 16:00:00,8.00467,81.86257,120.0,24.0,-126453.16135129733,899229.1794117307,-0.11822687367609683,-0.0657467001925939,0.1352783140249707,False,240.92129186585666
2020-06-20 17:00:00,7.97573,81.86073,120.0,24.0,-126027.38469518257,899495.9107450008,-0.12947816704079843,-0.04455487011920947,0.13692966147473135,False,251.01109286985778
2020-06-20 18:00:00,7.94586,81.85969,120.0,24.0,-125574.44767257498,899676.2234673203,-0.12471650789024288,-0.021662486384826898,0.12658384832477573,False,260.1463854653217
2020-06-20 19:00:00,7.91909,81.85933,120.0,24.0,-125159.60788105977,899774.5146209873,-0.10263755537884418,-0.004338028354724792,0.10272918895889184,False,267.57980524567915
2020-06-20 20:00:00,7.89925,81.85941,120.0,24.0,-124846.80779513509,899808.9734906456,-0.06678884987892329,0.007111114348455173,0.06716634883203164,False,276.0774760095045
2020-06-20 21:00:00,7.88876,81.85979,120.0,24.0,-124676.25460333831,899789.8884809976,-0.02239537465222393,0.014849850598754087,0.026871376381175403,False,303.5474298318004
2020-06-20 22:00:00,7.88908,81.86037,120.0,24.0,-124672.41242372463,899725.1975498284,0.02349155473223377,0.020423513309554137,0.03112833178381183,False,48.99636554586192
2020-06-20 23:00:00,7.89943,81.86111,120.0,24.0,-124823.60964011487,899621.0155834928,0.06377929781726066,0.024139062877457478,0.06819452460912588,False,69.26944684265607
2020-06-21 00:00:00,7.91805,81.86193,120.0,24.0,-125103.37951589197,899489.9340119278,0.09272243923412285,0.025376085580223855,0.09613218221230832,False,74.69419559968895
2020-06-21 01:00:00,7.94155,81.86275,120.0,24.0,-125459.67716171857,899348.0831737525,0.10645040212569519,0.022898080692285324,0.10888530760443588,False,77.86033526407061
2020-06-21 02:00:00,7.96641,81.86341,120.0,24.0,-125839.69348860509,899220.7550696174,0.1071701670455741,0.014077490218092811,0.10809079718189128,False,82.5166752264393
2020-06-21 03:00:00,7.99024,81.86366,120.0,24.0,-126209.80833590546,899140.7619136632,0.09796817048392548,-0.0029421506310954217,0.09801233941858312,False,91.72017259947398
2020-06-21 04:00:00,8.01092,81.86322,120.0,24.0,-126541.16100582866,899143.6832423168,0.07928524006602966,-0.02676822098393258,0.0836820586922466,False,108.6556708773823
2020-06-21 05:00:00,8.02626,81.86193,120.0,24.0,-126801.95077515449,899252.0571200796,0.05228323715806019,-0.0541510008470123,0.07527195879249518,False,136.0053531215949
2020-06-21 06:00:00,8.03467,81.85972,120.0,24.0,-126968.3515422851,899477.1901107634,0.023690517722392182,-0.08075877193751528,0.08416186710625295,False,163.65099362137136
2020-06-21 07:00:00,8.03702,81.85671,120.0,24.0,-127052.12055334955,899803.9712441859,0.0005026498682742173,-0.10303527296814818,0.10303649903073611,False,179.7204890448669
2020-06-21 08:00:00,8.0349,81.85306,120.0,24.0,-127075.65583232176,900211.2515475717,-0.01531985505636797,-0.12144480002297121,0.12240726045283258,False,187.18969483105286
2020-06-21 09:00:00,8.03007,81.84886,120.0,24.0,-127065.12115452302,900685.2076277884,-0.02443309613502772,-0.1366057864747398,0.13877361811643346,False,190.14060652937724
2020-06-21 10:00:00,8.02382,81.84423,120.0,24.0,-127038.85891556524,901209.7437992243,-0.03258829975094803,-0.14325741015146629,0.14691726530249286,False,192.8155977008397
2020-06-21 11:00:00,8.0153,81.8396,120.0,24.0,-126976.75764117039,901739.3147609296,-0.04490226256548938,-0.13722280614122886,0.14438251870906474,False,198.11921287041653
2020-06-21 12:00:00,8.00348,81.83536,120.0,24.0,-126856.48581724708,902233.175698274,-0.05841829983560561,-0.1231440863665227,0.1362980695487956,False,205.3791861099561
2020-06-21 13:00:00,7.98885,81.83164,120.0,24.0,-126683.69221050046,902675.8791328795,-0.0688058144931333,-0.10550771002734156,0.12596077557429164,False,213.1099849722904
2020-06-21 14:00:00,7.97234,81.82854,120.0,24.0,-126471.46897959696,903054.30999858,-0.07444371717026248,-0.08230248877033544,0.11097552290445505,False,222.12976959396048
2020-06-21 15:00:00,7.95517,81.82632,120.0,24.0,-126235.06537030055,903337.0696766311,-0.07497096583765064,-0.05244511016066048,0.09149390853162845,False,235.02571293628705
2020-06-21 16:00:00,7.93843,81.82515,120.0,24.0,-125989.13245750577,903502.9870910705,-0.07257254826917613,-0.023515483212775766,0.07628730374716515,False,252.04626274129728
2020-06-21 17:00:00,7.92235,81.8248,120.0,24.0,-125740.93374578585,903576.9236286457,-0.06881784414105709,-0.0030947110489678038,0.06888739295908525,False,267.42516633987117
2020-06-21 18:00:00,7.90731,81.82495,120.0,24.0,-125501.44417136943,903593.3499769937,-0.06028177390162614,0.009590185077801884,0.06103985513214517,False,279.03939275992525
2020-06-21 19:00:00,7.89509,81.82542,120.0,24.0,-125301.53257415023,903568.2405591604,-0.04362863626352644,0.017170392364498337,0.046885821696605864,False,291.4825078860879
2020-06-21 20:00:00,7.88758,81.82606,120.0,24.0,-125173.31417853621,903514.0432476468,-0.02096204904524746,0.02335935799705443,0.03138577872556153,False,318.0960652609865
2020-06-21 21:00:00,7.88561,81.82693,120.0,24.0,-125128.95337848477,903422.3560157386,0.00534847589550287,0.031095909335792923,0.031552524016703144,False,9.759344562379624
2020-06-21 22:00:00,7.89,81.82807,120.0,24.0,-125180.74222520673,903286.9865446538,0.037443219106391694,0.040225877787293876,0.054955581161585026,False,42.94813585648785
2020-06-21 23:00:00,7.90255,81.82953,120.0,24.0,-125356.23496622928,903098.4642310786,0.07571447220836902,0.05059452451767378,0.0910630946814426,False,56.24804780824627
2020-06-22 00:00:00,7.92426,81.83134,120.0,24.0,-125670.62494161687,902851.2142861488,0.1089979592280586,0.06080468122651402,0.12481091448643229,False,60.84496893944612
2020-06-22 01:00:00,7.95188,81.83346,120.0,24.0,-126073.17053594934,902556.6573521383,0.12666668656507324,0.06931025012219313,0.1443896127059543,False,61.31313422939843
2020-06-22 02:00:00,7.9816,81.83582,120.0,24.0,-126504.81882152708,902230.8115407787,0.1317567697999278,0.07302121576082857,0.15063845571201478,False,61.00424290851396
2020-06-22 03:00:00,8.01154,81.83818,120.0,24.0,-126939.62600487762,901904.2730214607,0.12960207357011105,0.0691520966989606,0.14689693649472366,False,61.916847472553115
2020-06-22 04:00:00,8.0403,81.84029,120.0,24.0,-127359.45346209676,901607.7224981645,0.12127165910117702,0.05754785388467665,0.1342332700483907,False,64.61394385250486
2020-06-22 05:00:00,8.06648,81.8419,120.0,24.0,-127746.24456812849,901371.8735445047,0.10635305666549344,0.038053813116700225,0.11295603283939465,False,70.31246133324242
2020-06-22 06:00:00,8.08849,81.84275,120.0,24.0,-128079.17268734874,901228.9954397223,0.08290721693483188,0.011288879638556272,0.08367225001978305,False,82.24613072257779
2020-06-22 07:00:00,8.10405,81.84263,120.0,24.0,-128325.80193959254,901207.412461177,0.05088668504097795,-0.0204247843824025,0.054832714063114935,False,111.86942942430005
2020-06-22 08:00:00,8.11155,81.84143,120.0,24.0,-128462.62900376365,901322.9357015693,0.019309050594890107,-0.049816382291021824,0.053427627492162316,False,158.8134483022934
2020-06-22 09:00:00,8.1128,81.83941,120.0,24.0,-128514.04593693274,901542.8853622817,-0.0037112730734886797,-0.07039100250240932,0.07048877060298468,False,183.0180502136003
2020-06-22 10:00:00,8.10987,81.83688,120.0,24.0,-128507.69823976279,901828.4497467745,-0.02307925534676613,-0.08338536334035154,0.08652034932178485,False,195.47093118433241
2020-06-22 11:00:00,8.10235,81.83402,120.0,24.0,-128434.23302229111,902160.6978413987,-0.04398434143436874,-0.09034599961984176,0.10048393871024151,False,205.95882297782828
2020-06-22 12:00:00,8.08996,81.83104,120.0,24.0,-128285.85361721483,902517.0821456275,-0.05966340471145644,-0.08539598864279158,0.10417387742636265,False,214.9407500393234
2020-06-22 13:00:00,8.07535,81.8285,120.0,24.0,-128095.45812341402,902829.8835008318,-0.06383341182018691,-0.06311972171202224,0.08977084010751324,False,225.32209524239698
2020-06-22 14:00:00,8.06108,81.82696,120.0,24.0,-127894.65104572954,903031.600302366,-0.0644202826301057,-0.031095283138555488,0.0715324363321258,False,244.23367570032653
2020-06-22 15:00:00,8.04621,81.82649,120.0,24.0,-127667.6103349508,903116.5990722108,-0.06900040294376941,0.001393225897907236,0.06901446721380339,False,271.15673408820635
2020-06-22 16:00:00,8.02987,81.82705,120.0,24.0,-127401.33483201342,903091.2061865142,-0.06870897511174592,0.032487003139076466,0.07600216203414799,False,295.30573833290725
2020-06-22 17:00:00,8.01513,81.82859,120.0,24.0,-127145.08187201564,902954.0909745598,-0.05428756742325194,0.06095133658221953,0.08162233400174941,False,318.30948251710015
2020-06-22 18:00:00,8.00531,81.83099,120.0,24.0,-126953.09183042309,902711.1444285453,-0.03158048748195032,0.0813733403371879,0.08728658377568362,False,338.7890767363838
2020-06-22 19:00:00,8.00084,81.83385,120.0,24.0,-126838.32451129307,902405.5782848385,-0.00789027656736223,0.08957396967065369,0.08992081242331307,False,354.96599633987177
2020-06-22 20:00:00,8.00174,81.83678,120.0,24.0,-126807.06819551444,902080.3968498704,0.01867611651876875,0.0908132437904498,0.09271376691714288,False,11.621087665529842
2020-06-22 21:00:00,8.0093,81.83972,120.0,24.0,-126880.46460728014,901739.3705909109,0.050896198450697754,0.0923629238701859,0.1054577295535162,False,28.856775865076884
2020-06-22 22:00:00,8.0248,81.84275,120.0,24.0,-127077.28743072323,901370.8114404504,0.0856284872369435,0.10102897616600438,0.13243523644271746,False,40.283398213034275
2020-06-22 23:00:00,8.04811,81.84625,120.0,24.0,-127389.40504518968,900933.0169760189,0.11924580899663083,0.12036945503768695,0.16943544100727775,False,44.731320522618546
2020-06-23 00:00:00,8.07887,81.85053,120.0,24.0,-127806.06471937645,900392.4835325578,0.1520731239841508,0.1415668020622839,0.20776764542257478,False,47.04914649621384
2020-06-23 01:00:00,8.1171,81.8554,120.0,24.0,-128330.21921130503,899769.975087302,0.18397503575989585,0.1544093601779944,0.240185478939574,False,49.99342588941096
2020-06-23 02:00:00,8.16238,81.86051,120.0,24.0,-128960.43928760337,899104.8421037422,0.20907892193304334,0.15533481235960783,0.26046669562053076,False,53.38956274402011
2020-06-23 03:00:00,8.21206,81.86544,120.0,24.0,-129661.54671596277,898449.1635992969,0.22099923431550367,0.14357149262455937,0.2635401962936258,False,56.990352396305695
2020-06-23 04:00:00,8.26281,81.86979,120.0,24.0,-130387.66497720238,897854.4450049821,0.21734911015908928,0.12020370953312716,0.24837384619253358,False,61.05545781222372
2020-06-23 05:00:00,8.31088,81.87321,120.0,24.0,-131085.83580013103,897367.7812513311,0.1978503195529703,0.08724538237121938,0.21623252690636702,False,66.20412291658607
2020-06-23 06:00:00,8.3528,81.87543,120.0,24.0,-131706.42965766173,897026.9687378526,0.16654222139903044,0.04748407451992316,0.17317923906039456,False,74.0862304389288
2020-06-23 07:00:00,8.38665,81.87628,120.0,24.0,-132222.55510021158,896855.3310539756,0.12850155576506836,0.004476226720089745,0.12857949463150264,False,88.00496391498177
2020-06-23 08:00:00,8.41127,81.87572,120.0,24.0,-132617.04631203893,896860.1401617497,0.08892202474008495,-0.034816455883777526,0.09549508931973051,False,111.38228917016721
2020-06-23 09:00:00,8.42711,81.87403,120.0,24.0,-132892.57565330938,897009.6605614283,0.05270967373365762,-0.0638985132511277,0.08283314373373245,False,140.48089006247056
2020-06-23 10:00:00,8.43525,81.87159,120.0,24.0,-133059.88209488735,897259.6245808691,0.023677681827140716,-0.07952164116284975,0.08297182672413782,False,163.41902508890922
2020-06-23 11:00:00,8.43788,81.86889,120.0,24.0,-133145.1999092155,897551.0147366592,0.0044187220477849235,-0.08091287598964064,0.0810334412785891,False,176.87413299578583
2020-06-23 12:00:00,8.43726,81.86636,120.0,24.0,-133176.83750718128,897831.2228419246,-0.006711622682063878,-0.0717847043592251,0.07209777846069701,False,185.3414299893169
2020-06-23 13:00:00,8.43483,81.86425,120.0,24.0,-133173.23471241596,898069.3611630291,-0.01294064805118833,-0.056004337747181915,0.05747996362633808,False,193.01071082478035
2020-06-23 14:00:00,8.43138,81.86274,120.0,24.0,-133143.82038022747,898243.7594358093,-0.019920416081325908,-0.03372603329314408,0.03916973702417991,False,210.56839214802903
2020-06-23 15:00:00,8.42578,81.86207,120.0,24.0,-133066.9623787467,898330.5941236083,-0.031873990698961,-0.0044856263259567064,0.03218807429178652,False,261.9893725129337
2020-06-23 16:00:00,8.4169,81.86245,120.0,24.0,-132921.53702347484,898309.3344947451,-0.04448367696688251,0.03094260666387406,0.054187105695443605,False,304.82226714505146
2020-06-23 17:00:00,8.40557,81.86407,120.0,24.0,-132717.51922992704,898157.0882361435,-0.05204499715955098,0.07023808505485019,0.08741893571480974,False,323.4623040413139
2020-06-23 18:00:00,8.39325,81.86699,120.0,24.0,-132476.91338247363,897863.8294517547,-0.05189698119607817,0.10535617202333335,0.11744453857321889,False,333.7757857778877
2020-06-23 19:00:00,8.38198,81.87088,120.0,24.0,-132237.13803646865,897461.1899568352,-0.04257466692297512,0.12918093114141335,0.1360158639062549,False,341.7591275627784
2020-06-23 20:00:00,8.37389,81.87534,120.0,24.0,-132038.0673190357,896988.3464568632,-0.024555106248803873,0.14295056662618755,0.14504419237473154,False,350.25322883385445
2020-06-23 21:00:00,8.37081,81.88012,120.0,24.0,-131912.33506079405,896468.6661542393,0.0010016837928920226,0.1505329413990012,0.15053627408919112,False,0.3812548013557375
2020-06-23 22:00:00,8.37435,81.88507,120.0,24.0,-131887.41866189585,895915.0058653465,0.032017030164451676,0.15517679368843898,0.1584453455295414,False,11.658025481125492
2020-06-23 23:00:00,8.3854,81.89015,120.0,24.0,-131977.67997781088,895329.7326687119,0.06624077080133045,0.15920238841051693,0.172433292005829,False,22.59116910583498
2020-06-24 00:00:00,8.40455,81.89536,120.0,24.0,-132192.09380196876,894711.4510346167,0.10178120692165227,0.16090729319422722,0.1903958273847439,False,32.315220848587956
2020-06-24 01:00:00,8.43183,81.90055,120.0,24.0,-132533.3017123919,894076.5311313946,0.1359638878792672,0.15750584121241554,0.20807274887230331,False,40.80177030930383
2020-06-24 02:00:00,8.46661,81.90554,120.0,24.0,-132994.16493947813,893446.1223080902,0.1630598605705837,0.14837638835786252,0.2204633093088767,False,47.699359642359184
2020-06-24 03:00:00,8.5063,81.91014,120.0,24.0,-133537.24741442435,892847.0076240454,0.17752683822907173,0.13352008173556945,0.22213372215466104,False,53.05273189679366
2020-06-24 04:00:00,8.54773,81.91417,120.0,24.0,-134116.09722317694,892306.2849007105,0.17772862152836238,0.11293834562659005,0.21057666732865488,False,57.56592307462466
2020-06-24 05:00:00,8.58755,81.91744,120.0,24.0,-134681.81764125926,891852.6857961647,0.16351405279473347,0.08647808841825559,0.18497379608429546,False,62.12686718157266
2020-06-24 06:00:00,8.62251,81.91976,120.0,24.0,-135187.22626046,891514.8280105273,0.13634203432011094,0.05274850832542184,0.14619013459568128,False,68.84935912625713
2020-06-24 07:00:00,8.64992,81.92085,120.0,24.0,-135595.44565695088,891330.0145001934,0.09910053425026114,0.01128593544101235,0.0997411060068309,False,83.50293607115196
2020-06-24 08:00:00,8.66785,81.92049,120.0,24.0,-135880.413236914,891327.1818611226,0.059319462320158875,-0.030483200320527072,0.06669350876760144,False,117.19781293920693
2020-06-24 09:00:00,8.67706,81.91888,120.0,24.0,-136050.7445442694,891482.6201788519,0.024415371609110725,-0.06467199522134426,0.06912725465921922,False,159.3171651941867
2020-06-24 10:00:00,8.67902,81.91631,120.0,24.0,-136124.44042629874,891760.9700352083,-0.003546935850739473,-0.08896023498047599,0.08903091688683637,False,182.28323214909068
2020-06-24 11:00:00,8.67544,81.91313,120.0,24.0,-136122.1518173497,892119.6531270534,-0.024570604452035245,-0.10210999838397493,0.10502459889527661,False,193.529792812513
2020-06-24 12:00:00,8.66779,81.90971,120.0,24.0,-136060.45036428364,892514.4347634773,-0.041760074823355225,-0.1047393932865242,0.11275745809161103,False,201.73739588510267
2020-06-24 13:00:00,8.65636,81.90636,120.0,24.0,-135938.5636033131,892910.4766187661,-0.05782411319443882,-0.09762196793828143,0.11346222583250393,False,210.63939809934283
2020-06-24 14:00:00,8.64138,81.9034,120.0,24.0,-135754.64798684543,893271.9678027618,-0.0709831203123273,-0.07936598743483586,0.10647799458470683,False,221.80871986124663
2020-06-24 15:00:00,8.62395,81.90123,120.0,24.0,-135519.14461840637,893552.2141026078,-0.0789513920505444,-0.04935240392209074,0.09310736855699425,False,237.99055488205445
2020-06-24 16:00:00,8.60534,81.90021,120.0,24.0,-135245.90732556445,893708.5258980553,-0.08174258421624948,-0.011603349305596929,0.08256202389390861,False,261.9208472809058
2020-06-24 17:00:00,8.58664,81.90048,120.0,24.0,-134949.7241074882,893722.8804693917,-0.07996555341748274,0.028156993785058038,0.08477798082271175,False,289.39788179182517
2020-06-24 18:00:00,8.56884,81.90203,120.0,24.0,-134646.3402048802,893594.0304286568,-0.0743666571573974,0.06358570706764723,0.0978444778209712,False,310.53142845434365
2020-06-24 19:00:00,8.55269,81.90459,120.0,24.0,-134352.04734879182,893349.9529950715,-0.06482036957100101,0.08926764409613183,0.11031950232753415,False,324.0152817873225
2020-06-24 20:00:00,8.53924,81.9078,120.0,24.0,-134089.23791403294,893027.8589090667,-0.04765867180579089,0.10551207968113638,0.11577628408672719,False,335.69181767002607
2020-06-24 21:00:00,8.53092,81.91141,120.0,24.0,-133899.90542337537,892649.6397013465,-0.01937183675430758,0.11402237370143971,0.1156562569156823,False,350.3577991391833
2020-06-24 22:00:00,8.53039,81.91517,120.0,24.0,-133829.51994422666,892236.6714567443,0.019345065593909777,0.11727463286166592,0.11885945934451832,False,9.36688867187712
2020-06-24 23:00:00,8.53977,81.91899,120.0,24.0,-133912.39919150947,891793.9427980445,0.06583099685385528,0.11758920484332616,0.13476253649459863,False,29.241793813530364
2020-06-25 00:00:00,8.56051,81.92277,120.0,24.0,-134172.52520334514,891329.0313374095,0.11360847783562217,0.11697453988213727,0.1630641874133152,False,44.163652845120794
2020-06-25 01:00:00,8.59177,81.92655,120.0,24.0,-134595.9001003854,890839.3494615065,0.15564240968438367,0.11666684760191619,0.19451404325068733,False,53.14540989459783
2020-06-25 02:00:00,8.63178,81.93031,120.0,24.0,-135155.0841471713,890331.0427177581,0.18648701048137833,0.11233201483420303,0.2177059637102147,False,58.93698976168503
2020-06-25 03:00:00,8.6772,81.93381,120.0,24.0,-135802.01181283963,889838.201470329,0.201164334040351,0.10010330147931007,0.2246948158212725,False,63.544165365168
2020-06-25 04:00:00,8.72397,81.93678,120.0,24.0,-136478.15238271022,889400.0346964025,0.19542431020222678,0.08214735754514671,0.21198785193889372,False,67.20036332302692
2020-06-25 05:00:00,8.76679,81.93912,120.0,24.0,-137103.07849244878,889040.1692363094,0.16826499015673388,0.060945673706506276,0.1789622363963573,False,70.08958478678318
2020-06-25 06:00:00,8.80113,81.94072,120.0,24.0,-137608.62595334725,888781.7029279533,0.13112373000613742,0.03495609427223417,0.1357032096064487,False,75.07275775169046
2020-06-25 07:00:00,8.82693,81.94138,120.0,24.0,-137997.54404834693,888646.9979141026,0.09559817038857943,0.0027784277780324926,0.09563853743424565,False,88.33524653703495
2020-06-25 08:00:00,8.84498,81.9409,120.0,24.0,-138285.71100200916,888656.3142844609,0.061284454146644254,-0.03295883351701482,0.06958497701985998,False,118.27140306844035
2020-06-25 09:00:00,8.85504,81.93925,120.0,24.0,-138470.03296604438,888813.6324873617,0.025901614188943517,-0.06776750777518255,0.07254880238606498,False,159.0825000359563
2020-06-25 10:00:00,8.85686,81.93652,120.0,24.0,-138545.08876327987,889109.7171276364,-0.008360953653471568,-0.09638741156842054,0.09674935997129691,False,184.9576104644525
2020-06-25 11:00:00,8.85121,81.93302,120.0,24.0,-138517.40300115888,889508.6153789791,-0.03834883380301142,-0.11479678612895677,0.12103278547397162,False,198.47233101395489
2020-06-25 12:00:00,8.83929,81.9291,120.0,24.0,-138399.44373442043,889968.8959939044,-0.06161812896704906,-0.1263998621130857,0.14061905617521037,False,205.98857293607426
2020-06-25 13:00:00,8.82299,81.92485,120.0,24.0,-138218.86749944568,890476.0584755398,-0.07691761224048274,-0.13475470180589033,0.15516168577188016,False,209.71760540534524
2020-06-25 14:00:00,8.80408,81.92039,120.0,24.0,-138001.00691883612,891012.5931790265,-0.08716366830716787,-0.13351679395339783,0.1594498019451767,False,213.1376774033772
2020-06-25 15:00:00,8.78311,81.91622,120.0,24.0,-137745.81967300377,891522.1073851528,-0.09571140301624197,-0.11680739183280237,0.15101205069172233,False,219.33102239917588
2020-06-25 16:00:00,8.76031,81.91284,120.0,24.0,-137448.3839559055,891948.9693695308,-0.1032751316407198,-0.0903512087199966,0.13721914491998702,False,228.81864117285573
2020-06-25 17:00:00,8.7359,81.91038,120.0,24.0,-137109.98957413062,892278.2953938276,-0.10989206071957619,-0.060955660698058786,0.12566565791946457,False,240.98345223060133
2020-06-25 18:00:00,8.71009,81.9089,120.0,24.0,-136732.9974377821,892502.9296809717,-0.11531605659113325,-0.0275378483718819,0.11855853406938788,False,256.5691189120619
