datetime,longitude,latitude,data_gap_minutes,day_count,x,y,u,v,speed,speed_flag,bearing
2020-03-31 05:00:00,12.00408,85.05486,60.5,24.0,-114838.37741349351,540082.9751450049,0.11538080949794631,-0.1177724676630727,0.1648729369540401,False,135.58771257482988
2020-03-31 06:00:00,12.0512,85.0512,59.5,24.0,-115367.76795640048,540387.7376235203,0.13143599304245077,-0.11870575714439202,0.17710583572056157,False,132.0866116567587
2020-03-31 07:00:00,12.1022,85.0472,60.0,24.0,-115942.30584648173,540721.2385584317,0.14076268829596716,-0.12707491668210263,0.18963693961375494,False,132.07445909058669
2020-03-31 08:00:00,12.1562,85.043,60.5,24.0,-116550.55728924405,541069.858014748,0.1473734076417808,-0.13203517109748264,0.1978691681053216,False,131.85788086912606
2020-03-31 09:00:00,12.21204,85.03868,60.5,24.0,-117179.78798346443,541427.1340231621,0.15103339492628964,-0.1504780740760801,0.21320116594570215,False,134.89447331764552
2020-03-31 10:00:00,12.26866,85.03329,60.5,24.0,-117842.57126247686,541898.7569635813,0.15243661040282383,-0.1732596225277843,0.2307722188426774,False,138.65816055844442
2020-03-31 11:00:00,12.32543,85.0275,60.0,24.0,-118517.34796388136,542412.8900028683,0.15709079434717788,-0.18875231679050372,0.2455706716251149,False,140.23077910942595
2020-03-31 12:00:00,12.38537,85.02111,60.0,24.0,-119237.65639891759,542985.0103028008,0.1626641910317531,-0.20564697385850736,0.26220281634867365,False,141.65644275586948
2020-03-31 13:00:00,12.44613,85.01423,60.5,24.0,-119978.85366818466,543607.886866649,0.16710657073388577,-0.21246296474592774,0.2703055999624656,False,141.81420825262018
2020-03-31 14:00:00,12.5092,85.0074,59.5,24.0,-120742.23873491319,544219.4849597809,0.17051848894962848,-0.20936623523952713,0.2700199539516248,False,140.83888025810836
2020-03-31 15:00:00,12.57232,85.00072,59.5,24.0,-121503.94729481406,544813.616535188,0.1741282802071924,-0.21199650702047662,0.27434135116091685,False,140.60122875737767
2020-03-31 16:00:00,12.63788,84.99372,60.5,24.0,-122298.14928600506,545436.3602411641,0.18170806502676007,-0.2140095051355005,0.28074523893400416,False,139.66656567408256
2020-03-31 17:00:00,12.70642,84.98691,60.0,24.0,-123117.67248920347,546030.9128722799,0.1919336075699149,-0.21090688509923927,0.2851670105342934,False,137.69656597982396
2020-03-31 18:00:00,12.77933,84.98011,60.0,24.0,-123980.2368080001,546613.7395237967,0.20281303429067948,-0.20765313489679058,0.29026358936431734,False,135.67558426462557
2020-03-31 19:00:00,12.85569,84.97351,60.0,24.0,-124872.46644244502,547165.9772658767,0.21399131448898642,-0.21059452744185558,0.300237135719722,False,134.54163000629546
2020-03-31 20:00:00,12.93661,84.96652,60.0,24.0,-125819.72015048045,547749.2041059394,0.22754706743210013,-0.22298963363593957,0.31859385525467887,False,134.4204405202521
2020-03-31 21:00:00,13.0227,84.95912,60.0,24.0,-126828.65521040383,548363.9720473716,0.2397114462420247,-0.22919059416961185,0.33164726128111294,False,133.7146584069922
2020-03-31 22:00:00,13.1123,84.95173,60.0,24.0,-127873.09832150565,548968.0210771883,0.24463847847983322,-0.24143999304408836,0.3437168244268198,False,134.62298871040224
2020-03-31 23:00:00,13.20173,84.94354,60.0,24.0,-128938.49469100876,549657.4248086693,0.24016871505094667,-0.2570975959312421,0.3518240832047276,False,136.94981832522046
2020-04-01 00:00:00,13.28779,84.93514,60.0,24.0,-129979.36872128159,550375.2843150127,0.22808227406119086,-0.2603553796572568,0.34613067974017925,False,138.78027534706644
2020-04-01 01:00:00,13.36812,84.92674,60.0,24.0,-130967.57505670418,551104.3522794641,0.21174383877884995,-0.25725568887100475,0.33319055016206384,False,140.54264450017337
2020-04-01 02:00:00,13.44201,84.91854,60.0,24.0,-131890.8663725151,551824.8508708471,0.19737895250302012,-0.2541509527251434,0.3217936569640358,False,142.1663381460139
2020-04-01 03:00:00,13.51164,84.91034,60.0,24.0,-132775.15018925423,552553.7535880739,0.1891028948407756,-0.2512016999694851,0.31442359788145774,False,143.02782026430606
2020-04-01 04:00:00,13.57929,84.90233,60.0,24.0,-133637.3018921338,553265.3297381114,0.18335608618809524,-0.2450028577346681,0.3060161019298988,False,143.18942578171948
2020-04-01 05:00:00,13.64454,84.89453,60.0,24.0,-134472.58581732167,553958.5003243663,0.17511151198829367,-0.24174973442727318,0.2985079156847996,False,144.08229253862999
2020-04-01 06:00:00,13.70602,84.88673,60.0,24.0,-135273.1252292215,554659.3841242456,0.16025616551029398,-0.23865394236608,0.28746781174756764,False,146.11863227394974
2020-04-01 07:00:00,13.76035,84.87913,60.0,24.0,-136000.70997599408,555354.4864066622,0.14222114724703164,-0.2386506812869832,0.2778146907616713,False,149.20765482467624
2020-04-01 08:00:00,13.80864,84.87133,60.0,24.0,-136676.4415811517,556084.7845525383,0.1265699026540539,-0.2415926733732103,0.2727397295691835,False,152.35004983330833
2020-04-01 09:00:00,13.85154,84.86354,60.0,24.0,-137300.85092571867,556826.1703135117,0.10781271228054212,-0.24996162370463432,0.27222122300501145,False,156.66863934279127
2020-04-01 10:00:00,13.8862,84.8552,59.5,24.0,-137860.98552166173,557646.3310459692,0.0855623781402802,-0.25631234069981024,0.27021646239271935,False,161.53992056022798
2020-04-01 11:00:00,13.913,84.847,60.0,24.0,-138341.79267223433,558469.8364204237,0.06581831582351215,-0.263437439325127,0.2715351453053979,False,165.97215851658558
2020-04-01 12:00:00,13.9334,84.8382,60.5,24.0,-138777.04451166792,559373.4871883837,0.048603827587438767,-0.27350779612390946,0.277792812356093,False,169.9234188535787
2020-04-01 13:00:00,13.9478,84.82935,60.5,24.0,-139155.62827839263,560296.8844804709,0.03395394513553529,-0.27366053543131974,0.2757588784478635,False,172.92727297981537
2020-04-01 14:00:00,13.95767,84.82054,60.5,24.0,-139489.23517644886,561226.8224127236,0.021857843989290957,-0.2626568824022914,0.2635647988961184,False,175.24290714461927
2020-04-01 15:00:00,13.9634,84.8124,59.5,24.0,-139764.5079484415,562094.216917773,0.014219159582294812,-0.24080615819475695,0.24122560047338482,False,176.62071373301882
2020-04-01 16:00:00,13.9678,84.805,60.0,24.0,-140006.9583714144,562884.6889404566,0.014061948900782759,-0.22004066274299217,0.22048952734146682,False,176.3434204300209
2020-04-01 17:00:00,13.9734,84.7982,60.5,24.0,-140245.17142198235,563607.226161246,0.015119682567126154,-0.20903819983143898,0.20958428803156803,False,175.8630143952331
2020-04-01 18:00:00,13.97854,84.79151,60.5,24.0,-140476.03122338117,564318.938711175,0.011456534062875202,-0.19989528416360916,0.20022331733238233,False,176.7198138181567
2020-04-01 19:00:00,13.98153,84.7853,60.5,24.0,-140672.87777170943,564983.9253193415,0.013187167557711238,-0.18610297360128944,0.18656960677301485,False,175.94682321539034
2020-04-01 20:00:00,13.98788,84.7795,60.0,24.0,-140891.90791304628,565596.2423590992,0.01781705895858146,-0.17974967294045774,0.1806305414710787,False,174.33924661443774
2020-04-01 21:00:00,13.99414,84.7737,60.0,24.0,-141110.18571608193,566208.737872191,0.00847679627167637,-0.18873713109292653,0.1889273953883344,False,177.42838906257657
2020-04-01 22:00:00,13.99388,84.76732,60.0,24.0,-141279.74400033586,566900.0588176342,-0.014947031994374,-0.21228808405123284,0.21281363771051925,False,184.02750280128942
2020-04-01 23:00:00,13.9836,84.76,60.0,24.0,-141375.37400053968,567717.8734987181,-0.04544792546104236,-0.22623018653581184,0.23075010558771294,False,191.3590882939199
2020-04-02 00:00:00,13.96185,84.75272,60.0,24.0,-141355.82012851996,568559.7168874843,-0.07329941506887808,-0.22932791087657223,0.24075733624638052,False,197.72528853659458
2020-04-02 01:00:00,13.932,84.7452,59.5,24.0,-141261.59505965054,569447.5882252418,-0.09138567083046423,-0.23118817410945108,0.248594675488426,False,201.56824111693416
2020-04-02 02:00:00,13.8976,84.7378,60.0,24.0,-141117.9746853078,570333.7253188443,-0.10083482015214282,-0.22313171069761356,0.24485796142653501,False,204.31855182746915
2020-04-02 03:00:00,13.8612,84.7308,60.0,24.0,-140942.7098301388,571181.485929618,-0.10610171149307904,-0.2107350415370845,0.23593819299426133,False,206.7245211172208
2020-04-02 04:00:00,13.8232,84.7242,60.5,24.0,-140739.7875549156,571989.8482034625,-0.10624791935621901,-0.2059338322472254,0.23172691607052037,False,207.2906714563722
2020-04-02 05:00:00,13.78679,84.71751,60.5,24.0,-140554.14280681103,572804.0416294453,-0.10036087542782868,-0.20763853844242808,0.23062104839573475,False,205.7965294506788
2020-04-02 06:00:00,13.753,84.7108,59.5,24.0,-140394.28002462783,573613.9757568659,-0.09102233834856227,-0.20624425196853538,0.22543681498038615,False,203.8134373211929
2020-04-02 07:00:00,13.7232,84.7042,60.0,24.0,-140270.6006495878,574402.2292768733,-0.0831304543622408,-0.2076362052784058,0.2236592635794209,False,201.81947963595476
2020-04-02 08:00:00,13.695,84.6974,60.0,24.0,-140167.4837123783,575208.2718146214,-0.07950817192279812,-0.2169321793042548,0.23104354529005688,False,200.1284740493926
2020-04-02 09:00:00,13.6678,84.6902,60.0,24.0,-140084.20478319057,576055.2670358096,-0.0842252130812139,-0.22932375892554588,0.24430160238180545,False,200.16709416023508
2020-04-02 10:00:00,13.6364,84.6826,60.0,24.0,-139968.38401134053,576955.938881756,-0.09585507532705802,-0.23552091864479488,0.25427996103752265,False,202.14591857155762
2020-04-02 11:00:00,13.6012,84.675,60.0,24.0,-139813.29218024257,577865.9278434218,-0.10579049841417662,-0.23552053497192427,0.2581889849474243,False,204.18853801966887
2020-04-02 12:00:00,13.563,84.6674,60.0,24.0,-139626.82949702474,578783.2525840919,-0.1206761394988269,-0.24171286241844006,0.2701626149245229,False,206.53085180286718
2020-04-02 13:00:00,13.5176,84.6594,60.0,24.0,-139376.78746711017,579761.4892862142,-0.1413831017803455,-0.2541068101709914,0.2907910804070644,False,209.09123098423788
2020-04-02 14:00:00,13.4652,84.651,60.0,24.0,-139064.72134128923,580800.0808950714,-0.15722513909552166,-0.25720826288002446,0.3014561906104532,False,211.4364276386641
2020-04-02 15:00:00,13.409,84.6428,60.0,24.0,-138707.10754395014,581826.0793374162,-0.16500613068259282,-0.25721049707244475,0.30558838814178624,False,212.68105505423395
2020-04-02 16:00:00,13.3514,84.6344,60.0,24.0,-138338.52444757783,582877.0205340061,-0.1716515637571896,-0.2572070782732908,0.30922441762281855,False,213.71784551437236
2020-04-02 17:00:00,13.2908,84.6262,60.0,24.0,-137932.26345465894,583913.3129090212,-0.1786005644466492,-0.25101028857804597,0.30806545829205784,False,215.43287301246957
2020-04-02 18:00:00,13.2286,84.6182,60.0,24.0,-137502.52334174557,584931.5137663173,-0.18002293084305904,-0.24171642214501254,0.30138859361945125,False,216.67760343011147
2020-04-02 19:00:00,13.1672,84.6106,60.0,24.0,-137068.75039722514,585904.1006860246,-0.17122777189162763,-0.23242571713855567,0.2886878311504369,False,216.37903391098538
2020-04-02 20:00:00,13.1112,84.6032,60.0,24.0,-136683.2998737375,586841.8155549554,-0.15539881139840558,-0.22932559833291213,0.2770180871979037,False,214.1229000399041
2020-04-02 21:00:00,13.0608,84.5958,60.0,24.0,-136353.59446471845,587766.0090677416,-0.1430409602560399,-0.23241988117255918,0.2729097240393543,False,211.60988763832478
2020-04-02 22:00:00,13.0134,84.5882,60.0,24.0,-136058.21585563687,588704.6892823539,-0.13709379464554378,-0.23861453543255157,0.2751937591043935,False,209.87912663149746
2020-04-02 23:00:00,12.9672,84.5804,60.0,24.0,-135778.73272671475,589662.1789936638,-0.13817766007428786,-0.2448078196812334,0.2811119604724864,False,209.44182521306152
2020-04-03 00:00:00,12.9192,84.5724,60.0,24.0,-135484.22658314902,590645.6006843125,-0.1471978425142597,-0.24790257032984916,0.28831040428156357,False,210.700695085416
2020-04-03 01:00:00,12.867,84.5644,60.0,24.0,-135144.79811541148,591638.847272764,-0.16065900991575338,-0.2509991581389276,0.2980132461041967,False,212.62240867932454
2020-04-03 02:00:00,12.81,84.5562,60.0,24.0,-134758.96961131445,592665.0092497133,-0.17267491574833352,-0.24790133338894044,0.3021120613691361,False,214.85902237617415
2020-04-03 03:00:00,12.7498,84.5484,60.0,24.0,-134328.22599676278,593654.9660142845,-0.18384168488448943,-0.2355032696319751,0.29876337645119533,False,217.97678243481238
2020-04-03 04:00:00,12.6854,84.541,60.0,24.0,-133842.1608411415,594610.9478447773,-0.18969222065337338,-0.22001586096506057,0.29049977220749235,False,220.76709708129286
2020-04-03 05:00:00,12.6214,84.5342,60.0,24.0,-133343.6477646015,595500.3357343854,-0.18667169961712676,-0.2014246857519771,0.27462379261132774,False,222.8230226609403
2020-04-03 06:00:00,12.5592,84.528,60.0,24.0,-132847.49547589358,596319.8427283582,-0.1774046296884981,-0.185934377863931,0.2569902634470034,False,223.65517104145712
2020-04-03 07:00:00,12.5016,84.5222,60.0,24.0,-132388.00211699004,597084.7795242566,-0.16662547216952056,-0.17353573500937633,0.24057992289665434,False,223.83621519318513
