datetime,x,y,sigma_x_regrid,longitude,latitude,u,v,speed,speed_flag,bearing
2020-04-23 10:30:00,-182887.55139,637119.87352,0.0,16.01631619365472,84.06261456098731,,,,False,
2020-04-23 11:00:00,-182873.20885,637185.54329,0.0,16.013558631909596,84.06208409282915,-0.015436750579950767,-0.03224875439660291,0.03575297789835171,False,205.57938578747303
2020-04-23 11:30:00,-182866.16216,637246.79456,1.1641532182693481e-10,16.011512960937825,84.06157364738358,-0.01111362121683707,-0.029745206716545635,0.031753580887222195,False,200.4870606731473
2020-04-23 12:00:00,-182864.2886,637299.50761,1.1641532182693481e-10,16.01010084428507,84.06112398672845,-0.00815591866107105,-0.029432761880718267,0.030541880772687678,False,195.48823409100987
2020-04-23 12:30:00,-182867.16361,637356.74077,5.820766091346741e-11,16.00897563543983,84.06062362473763,-0.004095622185380289,-0.0276115090879497,0.027913608781368778,False,188.43717862386148
2020-04-23 13:00:00,-182877.52988,637399.12039,0.0,16.00882671498588,84.06023275030746,0.0021056001763079214,-0.02111348862627441,0.02121822221757249,False,174.30485305948548
2020-04-23 13:30:00,-182895.41186,637427.71116,0.0,16.009630542211784,84.05994212801114,0.006979499934397216,-0.01614469373417018,0.017588762182268673,False,156.62072667375725
2020-04-23 14:00:00,-182917.71125,637448.05731,1.1641532182693481e-10,16.010997598185362,84.05971163453856,0.009921466685323904,-0.01334079372674882,0.01662565121875389,False,143.36204406283633
2020-04-23 14:30:00,-182942.99048,637464.02339,0.0,16.012716381128307,84.05951151594579,0.010740757972480355,-0.012086813457363186,0.016169568373228027,False,138.37460768666324
2020-04-23 15:00:00,-182966.88069,637479.21533,1.1641532182693481e-10,16.014338157237894,84.05932149939724,0.009053809851344938,-0.011462910235214618,0.01460718261284149,False,141.69707924422084
2020-04-23 15:30:00,-182985.70383,637494.69654,2.9103830456733704e-11,16.01553219115084,84.05914151977476,0.006674505575122978,-0.011776364602890756,0.013536313675907708,False,150.4566796927839
2020-04-23 16:00:00,-183001.67297,637513.33543,1.1641532182693481e-10,16.016413915954317,84.0589413850761,0.004869814053385024,-0.011759947025236722,0.012728371574986342,False,157.50547085344442
2020-04-23 16:30:00,-183014.23563,637530.55187,2.346425826049686e-10,16.017046649083728,84.0587619350976,0.0022460305622384238,-0.01483427344574661,0.015003343692313792,False,171.39034255797083
2020-04-23 17:00:00,-183024.18003,637562.43464,0.0,16.017112396270345,84.05846256791642,-0.0018636171855459338,-0.019799515731185886,0.019887028239627447,False,185.377087933212
2020-04-23 17:30:00,-183027.45447,637600.91424,1.1999816708318134e-10,16.016467175769915,84.05812285009203,-0.005979026455548771,-0.022896615456872937,0.02366439850780207,False,194.634922061952
2020-04-23 18:00:00,-183026.23402,637647.60171,1.1641532182693481e-10,16.015253299169668,84.05772351466206,-0.010635303259782604,-0.026000146386510197,0.028091231506423883,False,202.2469088542787
2020-04-23 18:30:00,-183016.47712,637701.44512,1.1641532182693481e-10,16.01316048849704,84.05728361986199,-0.01705957889214802,-0.028799173081447207,0.03347269935563273,False,210.64095227448524
2020-04-23 19:00:00,-182995.80267,637764.19758,2.346425826049686e-10,16.0099495852787,84.05679393505794,-0.02413065986422683,-0.030659327429334502,0.03901644658220621,False,218.2047871927064
2020-04-23 19:30:00,-182963.41762,637831.49695,1.1641532182693481e-10,16.005658979624712,84.05629399635498,-0.029879048058886415,-0.030056140436588843,0.042380763216926555,False,224.8307068593104
2020-04-23 20:00:00,-182922.24271,637897.8642,0.0,16.000661768167227,84.05582378227331,-0.03421330367440009,-0.030360939090589165,0.04574206784546566,False,228.41410015363846
2020-04-23 20:30:00,-182875.14964,637970.51295,1.1641532182693481e-10,15.995024760599872,84.05531400487074,-0.0365019417430556,-0.03158534383743718,0.04827033971646103,False,229.13017215335668
2020-04-23 21:00:00,-182827.25553,638043.37904,1.1999816708318134e-10,15.989317076044461,84.05480427485128,-0.03636631045459509,-0.03160595852526901,0.0481813776305848,False,229.0060964315905
2020-04-23 21:30:00,-182780.63779,638115.95517,0.0,15.983723175322746,84.05429383368872,-0.03557833028948961,-0.03068637741700652,0.04698373490014371,False,229.22216783416525
2020-04-23 22:00:00,-182734.54495,638184.84839,1.1641532182693481e-10,15.978261289915237,84.05381378568681,-0.03411889243871296,-0.030049362782736212,0.04546496480690331,False,228.62881960875106
2020-04-23 22:30:00,-182692.33345,638253.76475,1.1641532182693481e-10,15.973121777327995,84.05332390752925,-0.03201383756898635,-0.028523791959110492,0.04287764573317964,False,228.29949801922336
2020-04-23 23:00:00,-182652.00252,638315.28462,5.820766091346741e-11,15.968314733088109,84.05289310139067,-0.028088076580918338,-0.025127238944898413,0.037687108976539346,False,228.18458641444263
2020-04-23 23:30:00,-182620.00361,638368.55028,0.0,15.964395536835951,84.05251286058954,-0.02179985063793383,-0.022931909018583385,0.031640258201740545,False,223.55028450597942
2020-04-24 00:00:00,-182599.25568,638416.24057,1.1641532182693481e-10,15.96154251256523,84.05215291442337,-0.016909816011186737,-0.020787102992649874,0.026796371552119155,False,219.1275377626672
2020-04-24 00:30:00,-182582.05387,638457.23899,1.1641532182693481e-10,15.959142758142756,84.05184189892272,-0.009735795811813951,-0.014933032426251653,0.017826417966961768,False,213.10289294439036
2020-04-24 01:00:00,-182580.33878,638477.56426,0.0,15.95851831247491,84.05167091245018,-0.0006260625676519336,-0.008700558077426163,0.008723053662409774,False,184.11571582015085
