datetime,x,y,sigma_x_regrid,longitude,latitude,u,v,speed,speed_flag,bearing
2019-10-10 07:00:00,-381113.35331,-387251.15087,0.0,135.4576765506703,85.1339400737619,,,,False,
2019-10-10 08:00:00,-381327.74725,-387132.99692,0.0,135.43282624456415,85.13334660270058,-0.06721790906803289,-0.026346856818999086,0.07219698168011719,False,248.5967146715443
2019-10-10 09:00:00,-381591.26562,-387046.67384,5.820766091346741e-11,135.40665000006788,85.1322399997777,-0.06647975654000543,-0.03993310581133882,0.07755134408479313,False,239.00757525877
2019-10-10 10:00:00,-381870.45868,-387001.69193,5.820766091346741e-11,135.38237000009104,85.13076999979104,-0.06890845889646606,-0.04733469143985378,0.08359993254298785,False,235.5139963902476
2019-10-10 11:00:00,-382183.79894,-386940.7901,0.0,135.35436656844794,85.12918559423895,-0.07283045076575145,-0.047685130410780686,0.08705254861884118,False,236.78556029290178
2019-10-10 12:00:00,-382484.80389,-386877.4701,5.820766091346741e-11,135.3271261256411,85.12769315614888,-0.06526455694694157,-0.043788316292280735,0.07859312334545178,False,236.1409321326644
2019-10-10 13:00:00,-382739.62074,-386834.62261,5.820766091346741e-11,135.30487521104132,85.12636034235271,-0.04917489033350333,-0.03772039081100009,0.06197578335323128,False,232.5094098531262
2019-10-10 14:00:00,-382927.50648,-386821.50816,0.0,135.28984507188156,85.12525945175513,-0.029710252392324124,-0.02995243499801978,0.04218823840273734,False,224.76742641719113
2019-10-10 15:00:00,-383043.36343,-386837.39219,1.1641532182693481e-10,135.28235551280696,85.12442778994297,-0.005996651255747771,-0.024914286388492482,0.02562579740282989,False,193.5331772013394
2019-10-10 16:00:00,-383084.40274,-386918.5954,5.820766091346741e-11,135.2852992029119,85.1236518940032,0.023013675643841883,-0.024760036414449276,0.03380367834844036,False,137.09350634127424
2019-10-10 17:00:00,-383051.04323,-387080.65748,0.0,135.29979000010755,85.12282999975159,0.05647302794909424,-0.03204969562987719,0.06493370369620809,False,119.57587150075591
2019-10-10 18:00:00,-382957.70302,-387368.62276,0.0,135.32807436844587,85.12158344884003,0.0850563596294294,-0.04741763110345788,0.09738077866229271,False,119.1390040798833
2019-10-10 19:00:00,-382855.5594,-387753.99664,0.0,135.3641999996452,85.11976999975646,0.10158037616598332,-0.06723536874848109,0.12181612222020081,False,123.50030767848762
2019-10-10 20:00:00,-382777.38715,-388226.96339,1.1641532182693481e-10,135.40496855686004,85.11724481496853,0.11186723374326783,-0.08924911446706103,0.14310724097167649,False,128.58331477095993
2019-10-10 21:00:00,-382733.17259,-388777.07445,5.820766091346741e-11,135.44883782956225,85.11401099106759,0.11380517789124708,-0.11102199250305556,0.15898899752563672,False,134.29075907025992
2019-10-10 22:00:00,-382754.2513,-389371.45035,5.820766091346741e-11,135.49101887843548,85.1100812019826,0.10384932134984694,-0.13266110732636943,0.16847448157475448,False,141.94556962497404
2019-10-10 23:00:00,-382869.53386,-389982.40182,0.0,135.52730127158688,85.10545133253379,0.0837964459757487,-0.14620351718028923,0.16851502245809927,False,150.18085101466886
2019-10-11 00:00:00,-383061.18634,-390545.29343,1.1641532182693481e-10,135.55427970674265,85.1006477930809,0.06571030593158073,-0.1475076529519852,0.16148173885930645,False,155.98843881170603
2019-10-11 01:00:00,-383275.45723,-391071.90827,5.820766091346741e-11,135.5768582241346,85.09593348008494,0.054502194141066766,-0.1435163698790482,0.15351689675553734,False,159.20508016200267
2019-10-11 02:00:00,-383504.19965,-391557.95091,1.8406878575731415e-10,135.5953449655279,85.09138742601945,0.041046978986523604,-0.1351958491452524,0.14128967446358548,False,163.1111205055363
2019-10-11 03:00:00,-383745.4359,-391974.1223,0.0,135.60776000005143,85.0872099997019,0.03394593737111478,-0.11385582799397495,0.11880856969174092,False,163.39813248763818
2019-10-11 04:00:00,-383903.02975,-392314.7077,1.1641532182693481e-10,135.62087576350592,85.08404076252279,0.04284569461937294,-0.08962702745022817,0.09934162066817974,False,154.45013169474464
2019-10-11 05:00:00,-383976.28526,-392651.10455,8.231806349783991e-11,135.6399592270686,85.0814265828313,0.06551289149182851,-0.08832426132100951,0.10996869595263041,False,143.43450579939747
2019-10-11 06:00:00,-384010.41123,-393099.16691,5.820766091346741e-11,135.67007744376156,85.07834113733786,0.09099291631571116,-0.116752918113839,0.14802349376951893,False,142.0684642849492
2019-10-11 07:00:00,-384095.05559,-393710.23509,0.0,135.7082507035296,85.07389255085319,0.08984286855285283,-0.15048305825055702,0.17526235149125932,False,149.16154020590648
2019-10-11 08:00:00,-384303.99292,-394326.4295,8.231806349783991e-11,135.73746361372127,85.06863147807779,0.062089309028385706,-0.16123585558100437,0.1727775547360272,False,158.93911510021513
2019-10-11 09:00:00,-384585.15165,-394853.62385,1.1641532182693481e-10,135.75478165041665,85.06348899682371,0.033570620509559806,-0.15039162436653042,0.1540929175562604,False,167.4166522926539
2019-10-11 10:00:00,-384886.35912,-395270.76582,1.3015628661377063e-10,135.76259963916047,85.05892740818985,0.014621668028890665,-0.12999360848044655,0.13081334573243936,False,173.5823505474675
2019-10-11 11:00:00,-385162.6784,-395597.63712,8.231806349783991e-11,135.76571962861536,85.05510098403893,0.005055480414654291,-0.10804632922794075,0.10816453735793223,False,177.32108820205025
2019-10-11 12:00:00,-385402.96087,-395853.5421,5.820766091346741e-11,135.76637888548487,85.0519555371249,0.005068949942619257,-0.08258251364632135,0.08273793455039612,False,176.4875672671426
2019-10-11 13:00:00,-385551.30897,-396049.12401,0.0,135.76950358021776,85.04977218957862,0.016909109988433677,-0.06915317609431816,0.07119044714378976,False,166.25982245210633
