datetime,x,y,sigma_x_regrid,longitude,latitude,u,v,speed,speed_flag,bearing
2020-03-08 16:00:00,-93401.68988,202825.88951,0.0,24.72615612671035,88.00069135732865,,,,False,
2020-03-08 17:00:00,-93390.50553,203291.13273,1.4551915228366852e-11,24.673714832085846,87.99694833665261,-0.05584320755493718,-0.11823820952684001,0.13076214292422983,False,205.28108905381907
2020-03-08 18:00:00,-93391.70966,203767.32404,3.253907165344266e-11,24.623182029058015,87.99306830227621,-0.05611166654461794,-0.1224516545923242,0.13469568231688894,False,204.61892121894488
2020-03-08 19:00:00,-93390.57765,204260.94164,4.1159031748919956e-11,24.57045361115097,87.98905349583971,-0.05676577857350229,-0.13107467663519518,0.142838805903987,False,203.41645583748118
2020-03-08 20:00:00,-93412.42212,204795.55485,2.9103830456733704e-11,24.518926127761283,87.98461761496057,-0.057199490682204396,-0.14300286819466537,0.15401818738773815,False,201.80083729913696
2020-03-08 21:00:00,-93443.16516,205368.62499,2.9103830456733704e-11,24.4656369940113,87.97983366514502,-0.058489828512790616,-0.15056920213383118,0.16153063075056126,False,201.229063232124
2020-03-08 22:00:00,-93478.0849,205956.72029,3.253907165344266e-11,24.41199000011291,87.97490999986286,-0.05659298528069257,-0.15849540920131822,0.16829605081781923,False,199.64981062757613
2020-03-08 23:00:00,-93543.76317,206576.17351,0.0,24.36241516334873,87.96961515923354,-0.054080897041959425,-0.16919439941629824,0.17762738589166052,False,197.72583600624043
2020-03-09 00:00:00,-93625.89105,207227.06768,5.820766091346741e-11,24.313613676118397,87.96400158525879,-0.05415154497723766,-0.17674645213751622,0.1848558848579647,False,197.03400706851997
2020-03-09 01:00:00,-93712.41148,207896.4078,3.253907165344266e-11,24.26418207503734,87.95821978929887,-0.05438846292303001,-0.18178299494916417,0.18974499242883236,False,196.65689108975891
2020-03-09 02:00:00,-93806.74728,208581.20761,3.253907165344266e-11,24.21522673812221,87.95228151735894,-0.05349755581718846,-0.18516490018174733,0.192738238908966,False,196.11498144350358
2020-03-09 03:00:00,-93907.94816,209270.27796,2.9103830456733704e-11,24.167682351128065,87.94628169628231,-0.0493875039336753,-0.1882913300470625,0.19466060339907154,False,194.6972094072748
2020-03-09 04:00:00,-94037.35839,209963.66148,2.9103830456733704e-11,24.126388026984326,87.94014197354798,-0.04483693941456929,-0.187237285804814,0.19253091266500388,False,193.4667930946291
2020-03-09 05:00:00,-94164.36278,210632.57916,2.9103830456733704e-11,24.087273151346803,87.9342099796814,-0.04207841501920051,-0.1869002577565911,0.19157844179345512,False,192.68792799541222
2020-03-09 06:00:00,-94309.98451,211315.81613,3.253907165344266e-11,24.05114698884957,87.92809198980355,-0.03871358237679675,-0.19087179335591778,0.19475826801280918,False,191.46548589589167
2020-03-09 07:00:00,-94469.91373,212001.14425,1.4551915228366852e-11,24.018249672485368,87.92190392568854,-0.03545811941331019,-0.19481321856769931,0.19801380851100955,False,190.3155319041506
2020-03-09 08:00:00,-94647.71022,212700.93713,3.253907165344266e-11,23.988118115056892,87.91553179115446,-0.032615566037396994,-0.19930539099548739,0.20195646567466938,False,189.29385640854076
2020-03-09 09:00:00,-94838.75888,213407.67223,2.9103830456733704e-11,23.960449789318083,87.90905407818668,-0.027930886002739,-0.20099360557306242,0.2029250203256311,False,187.91138772830584
2020-03-09 10:00:00,-95051.63546,214105.05292,1.4551915228366852e-11,23.93876028815512,87.90257313365251,-0.020849143423906577,-0.20120411128087778,0.20228144051750885,False,185.91598103767456
2020-03-09 11:00:00,-95289.37004,214792.63698,2.9103830456733704e-11,23.92371354226268,87.89608181866116,-0.015151891425274552,-0.20317476262532608,0.20373896039201955,False,184.26497550279242
2020-03-09 12:00:00,-95545.1327,215486.47113,3.253907165344266e-11,23.912149688529773,87.8894737565448,-0.011791228408166779,-0.20491832232930599,0.20525728219391123,False,183.29323153811504
2020-03-09 13:00:00,-95809.79681,216175.82308,2.9103830456733704e-11,23.903069999451663,87.8828699999183,-0.006999144278295663,-0.2026682220862396,0.20278904374799378,False,181.97792287859215
2020-03-09 14:00:00,-96090.31965,216840.94817,0.0,23.899920034324065,87.87640700217462,-0.002263281053436622,-0.199060215843777,0.19907308198975052,False,180.65141527254406
2020-03-09 15:00:00,-96375.55915,217492.76535,0.0,23.89912621205549,87.87003583236343,0.0020296583403243973,-0.19483674584575245,0.19484731726339158,False,179.40315852664264
2020-03-09 16:00:00,-96672.00324,218117.5744,1.4551915228366852e-11,23.903424846576527,87.8638451151048,0.009903997287466507,-0.19034656984685588,0.1906040550847073,False,177.02150666724577
2020-03-09 19:00:00,-97616.58344,219940.87237,0.0,23.933133418264248,87.84549073093375,0.013363118542568941,-0.19004001452082314,0.19050926501421767,False,175.97773080727052
2020-03-09 20:00:00,-97958.03449,220540.79578,1.4551915228366852e-11,23.949449999474318,87.83933999991775,0.021617984682793315,-0.19287500877472194,0.1940827304826335,False,173.60481540598028
2020-03-09 21:00:00,-98322.54783,221146.82797,3.253907165344266e-11,23.970075618606334,87.83305520967373,0.026439582962117014,-0.19680863520430264,0.19857666136329047,False,172.34860493417523
2020-03-09 22:00:00,-98707.66065,221758.27321,1.4551915228366852e-11,23.994504772887645,87.82665084241671,0.03156363753074291,-0.20146345309469366,0.20392102919269986,False,171.0957521641078
2020-03-09 23:00:00,-99120.02678,222379.60159,0.0,24.023701898768326,87.82006589256216,0.03571340892998005,-0.203421028936556,0.20653223136112953,False,170.04240307583188
