datetime,latitude,longitude,check_dates,check_dups,check_speed,x,y,flag_date,flag_duplicate,flag,flag_position_pass_one,flag_position_pass_two
2019-10-18 20:00:27,84.75404,131.0378,False,False,False,-441795.6333985322,-384559.0968473624,False,False,0,0,0
2019-10-18 20:30:25,84.75649,131.04453,False,False,False,-441544.30645528674,-384431.4999596474,False,False,0,0,0
2019-10-18 21:00:54,84.75898,131.05084,False,False,False,-441292.4669987771,-384297.68350213143,False,False,0,0,0
2019-10-18 21:30:25,84.76151,131.05411,False,False,False,-441057.6792083755,-384137.48377853027,False,False,0,0,0
2019-10-18 22:00:25,84.76416,131.05464,False,False,False,-440831.17718125565,-383947.3837671752,False,False,0,0,0
2019-10-18 22:30:25,84.76689,131.05382,False,False,False,-440606.9897791834,-383741.03581872414,False,False,0,0,0
2019-10-18 23:00:28,84.76972,131.05177,False,False,False,-440382.6161914122,-383517.9129596204,False,False,0,0,0
2019-10-18 23:30:26,84.77264,131.0491,False,False,False,-440154.80202456884,-383283.44931824284,False,False,0,0,0
2019-10-19 00:00:54,84.77572,131.04633,False,False,False,-439914.1723750161,-383036.5174749635,False,False,0,0,0
2019-10-19 00:30:25,84.77873,131.04391,False,False,False,-439677.07140877243,-382797.4235136639,False,False,0,0,0
2019-10-19 01:00:25,84.78182,131.04131,False,False,False,-439434.42059962294,-382551.10892038135,False,False,0,0,0
2019-10-19 01:30:24,84.78497,131.03943,False,False,False,-439181.89466896193,-382305.94062638894,False,False,0,0,0
2019-10-19 02:00:27,84.78813,131.03728,False,False,False,-438930.3116315782,-382057.98808690393,False,False,0,0,0
2019-10-19 02:30:24,84.79131,131.03589,False,False,False,-438671.962553439,-381814.4084986945,False,False,0,0,0
2019-10-19 03:00:54,84.79443,131.03641,False,False,False,-438405.9307028342,-381589.85098332877,False,False,0,0,0
2019-10-19 03:30:25,84.79725,131.03844,False,False,False,-438155.09783885546,-381398.8109961187,False,False,0,0,0
2019-10-19 04:00:24,84.79984,131.03995,False,False,False,-437927.0933783954,-381220.6278112746,False,False,0,0,0
2019-10-19 04:30:25,84.80215,131.04199,False,False,False,-437719.1353842756,-381066.99373705784,False,False,0,0,0
2019-10-19 05:00:31,84.80408,131.04323,False,False,False,-437548.4833120237,-380935.07511597534,False,False,0,0,0
2019-10-19 05:30:25,84.80577,131.04306,False,False,False,-437407.4036296828,-380809.967908076,False,False,0,0,0
2019-10-19 06:00:25,84.80717,131.04211,False,False,False,-437295.90881067654,-380700.1536049972,False,False,0,0,0
2019-10-19 06:30:25,84.80833,131.04086,False,False,False,-437206.59935991943,-380605.6355356676,False,False,0,0,0
2019-10-19 07:00:26,84.80943,131.0377,False,False,False,-437135.01963474107,-380500.9447624091,False,False,0,0,0
2019-10-19 07:30:28,84.81041,131.03242,False,False,False,-437087.6037870739,-380388.88028440095,False,False,0,0,0
2019-10-19 08:00:55,84.8114,131.02586,False,False,False,-437047.8246192256,-380266.33173439914,False,False,0,0,0
2019-10-19 08:30:25,84.8124,131.01851,False,False,False,-437012.4227090585,-380137.0394639724,False,False,0,0,0
2019-10-19 09:00:26,84.81347,131.00948,False,False,False,-436982.24362808943,-379989.824758119,False,False,0,0,0
2019-10-19 09:30:25,84.81462,130.99911,False,False,False,-436954.17602375074,-379826.554053752,False,False,0,0,0
2019-10-19 10:00:26,84.81593,130.98747,False,False,False,-436921.003885295,-379641.9125151483,False,False,0,0,0
2019-10-19 10:30:54,84.81738,130.97435,False,False,False,-436885.7832108379,-379435.7724784764,False,False,0,0,0
2019-10-19 11:00:27,84.81892,130.9603,False,False,False,-436849.0635314653,-379215.99513221905,False,False,0,0,0
2019-10-19 11:30:25,84.82065,130.94527,False,False,False,-436802.7326924538,-378974.8950156363,False,False,0,0,0
2019-10-19 12:00:25,84.82247,130.92976,False,False,False,-436751.89179242944,-378723.6078049013,False,False,0,0,0
2019-10-19 12:30:25,84.82436,130.91406,False,False,False,-436696.299872934,-378465.8126898554,False,False,0,0,0
2019-10-19 13:00:26,84.82633,130.89886,False,False,False,-436630.5522238509,-378206.04289828736,False,False,0,0,0
2019-10-19 13:30:54,84.82839,130.88417,False,False,False,-436553.7415256615,-377943.6480263741,False,False,0,0,0
2019-10-19 14:00:27,84.83041,130.87123,False,False,False,-436468.6637408045,-377697.56884474494,False,False,0,0,0
2019-10-19 14:30:25,84.83243,130.85956,False,False,False,-436375.13035519357,-377461.21989506105,False,False,0,0,0
2019-10-19 15:00:25,84.8344,130.84877,False,False,False,-436279.9446925802,-377235.2740991999,False,False,0,0,0
2019-10-19 15:30:26,84.83625,130.83971,False,False,False,-436183.43459779705,-377031.30289308407,False,False,0,0,0
2019-10-19 16:00:54,84.838,130.8317,False,False,False,-436088.40686683205,-376842.658170794,False,False,0,0,0
2019-10-19 16:30:25,84.83954,130.82477,False,False,False,-436003.9647739785,-376677.5828462616,False,False,0,0,0
2019-10-19 17:00:26,84.84087,130.81813,False,False,False,-435935.3149283547,-376530.0550630945,False,False,0,0,0
2019-10-19 17:30:25,84.84201,130.81213,False,False,False,-435878.476747418,-376401.2718694545,False,False,0,0,0
2019-10-19 18:00:55,84.84293,130.80586,False,False,False,-435841.96886963694,-376286.4915312923,False,False,0,0,0
2019-10-19 18:30:25,84.84366,130.79945,False,False,False,-435822.4076231552,-376184.5102683959,False,False,0,0,0
2019-10-19 19:00:25,84.84424,130.79195,False,False,False,-435822.65398004773,-376085.1809774696,False,False,0,0,0
2019-10-19 19:30:26,84.84471,130.78384,False,False,False,-435836.1774909354,-375989.2347933029,False,False,0,0,0
2019-10-19 20:00:29,84.84509,130.77502,False,False,False,-435861.94474271475,-375894.4492905283,False,False,0,0,0
2019-10-19 20:30:32,84.84542,130.76508,False,False,False,-435899.26425654494,-375794.7866866816,False,False,0,0,0
2019-10-19 21:00:25,84.84571,130.75436,False,False,False,-435945.057513468,-375692.1012012435,False,False,0,0,0
2019-10-19 21:30:25,84.84603,130.74246,False,False,False,-435996.02675403084,-375578.24791653105,False,False,0,0,0
2019-10-19 22:00:25,84.84644,130.72908,False,False,False,-436049.0564690799,-375446.57417209545,False,False,0,0,0
2019-10-19 22:30:26,84.84692,130.71524,False,False,False,-436099.14196258405,-375306.30038678355,False,False,0,0,0
2019-10-19 23:00:53,84.84761,130.70123,False,False,False,-436132.535414112,-375149.45109963056,False,False,0,0,0
2019-10-19 23:30:25,84.84843,130.68712,False,False,False,-436155.53432297794,-374982.39085527934,False,False,0,0,0
2019-10-20 00:00:25,84.8494,130.67293,False,False,False,-436166.3075715293,-374803.82559682336,False,False,0,0,0
2019-10-20 00:30:25,84.8505,130.65939,False,False,False,-436161.76611134474,-374620.77573978435,False,False,0,0,0
2019-10-20 01:00:26,84.8517,130.64651,False,False,False,-436144.3837536173,-374435.5053679369,False,False,0,0,0
2019-10-20 01:30:54,84.85301,130.63469,False,False,False,-436110.702545946,-374250.33764203644,False,False,0,0,0
2019-10-20 02:00:27,84.85434,130.62456,False,False,False,-436064.2361523539,-374076.60919723654,False,False,0,0,0
2019-10-20 02:30:25,84.85572,130.61534,False,False,False,-436007.5486203724,-373906.2022776718,False,False,0,0,0
2019-10-20 03:00:25,84.85712,130.6078,False,False,False,-435938.16469987074,-373747.1534179248,False,False,0,0,0
2019-10-20 03:30:26,84.85852,130.60126,False,False,False,-435862.22599163407,-373595.73652435775,False,False,0,0,0
2019-10-20 04:00:54,84.85988,130.5961,False,False,False,-435780.65234328667,-373457.7419297191,False,False,0,0,0
2019-10-20 04:30:25,84.86111,130.59204,False,False,False,-435702.904122983,-373337.56734229764,False,False,0,0,0
2019-10-20 05:00:28,84.86228,130.58855,False,False,False,-435626.5117841384,-373226.0948492241,False,False,0,0,0
2019-10-20 05:30:25,84.86335,130.58574,False,False,False,-435554.15239419526,-373127.0609505205,False,False,0,0,0
2019-10-20 06:00:25,84.86431,130.58339,False,False,False,-435488.11027927947,-373039.51552667876,False,False,0,0,0
2019-10-20 06:30:31,84.8652,130.58124,False,False,False,-435426.69147951086,-372958.57669596054,False,False,0,0,0
2019-10-20 07:00:25,84.86603,130.57869,False,False,False,-435372.95482151455,-372878.9581778569,False,False,0,0,0
2019-10-20 07:30:25,84.86681,130.57573,False,False,False,-435326.1168422217,-372799.858716153,False,False,0,0,0
2019-10-20 08:00:55,84.86758,130.57225,False,False,False,-435283.502011886,-372717.5402635192,False,False,0,0,0
2019-10-20 08:30:25,84.8683,130.56801,False,False,False,-435250.0592837697,-372633.0831337498,False,False,0,0,0
2019-10-20 09:00:25,84.86909,130.56262,False,False,False,-435218.150556047,-372534.81879797106,False,False,0,0,0
2019-10-20 09:30:25,84.86991,130.55626,False,False,False,-435189.98925631464,-372427.01979673846,False,False,0,0,0
2019-10-20 10:00:26,84.87091,130.54991,False,False,False,-435146.48439687723,-372306.25130283163,False,False,0,0,0
2019-10-20 10:30:54,84.87207,130.54312,False,False,False,-435092.2504324397,-372170.5516679489,False,False,0,0,0
2019-10-20 11:00:27,84.87331,130.536,False,False,False,-435033.349498142,-372026.5632871979,False,False,0,0,0
2019-10-20 11:30:25,84.87472,130.52875,False,False,False,-434960.84643259406,-371869.2827069231,False,False,0,0,0
2019-10-20 12:00:25,84.87631,130.52147,False,False,False,-434873.2385890226,-371698.7499470792,False,False,0,0,0
2019-10-20 12:30:26,84.87802,130.51579,False,False,False,-434765.04061256937,-371531.6885946029,False,False,0,0,0
2019-10-20 13:00:25,84.87991,130.51053,False,False,False,-434638.8224136283,-371354.7926269489,False,False,0,0,0
2019-10-20 13:30:54,84.88197,130.50639,False,False,False,-434490.8978823677,-371174.096478658,False,False,0,0,0
2019-10-20 14:00:27,84.8841,130.50366,False,False,False,-434327.8808266243,-370999.03953994915,False,False,0,0,0
2019-10-20 14:30:25,84.88637,130.50325,False,False,False,-434137.9550655531,-370831.4333126165,False,False,0,0,0
2019-10-20 15:00:26,84.88876,130.50494,False,False,False,-433924.26068491995,-370671.0381873856,False,False,0,0,0
2019-10-20 15:30:25,84.89115,130.51003,False,False,False,-433688.5886332699,-370536.3668557523,False,False,0,0,0
2019-10-20 16:00:54,84.89368,130.51852,False,False,False,-433419.0883387575,-370417.2289007884,False,False,0,0,0
2019-10-20 16:30:25,84.89616,130.53146,False,False,True,-433125.11144945247,-370335.28481754096,False,False,0,0,0
2019-10-20 17:00:27,84.89866,130.54707,False,False,False,-432812.2434484693,-370271.9456912932,False,False,0,0,0
2019-10-20 17:30:24,84.90097,130.56369,False,False,False,-432509.0205178732,-370229.8730270734,False,False,0,0,0
2019-10-20 18:00:27,84.90316,130.58112,False,False,False,-432210.79351166665,-370202.4754212349,False,False,0,0,0
2019-10-20 18:30:54,84.90525,130.5992,False,False,False,-431916.8951677969,-370187.0912447372,False,False,0,0,0
2019-10-20 19:00:25,84.90701,130.61638,False,False,False,-431656.8132998469,-370188.74765888037,False,False,0,0,0
2019-10-20 19:30:25,84.90836,130.63165,False,False,False,-431443.82646412286,-370205.6894473244,False,False,0,0,0
2019-10-20 20:00:27,84.90958,130.64438,False,False,False,-431258.2789652759,-370212.8743765363,False,False,0,0,0
2019-10-20 20:30:26,84.91087,130.65321,False,False,False,-431092.02322638105,-370185.5638275032,False,False,0,0,0
2019-10-20 21:00:55,84.91244,130.65619,False,False,False,-430939.87719670386,-370093.8564698285,False,False,0,0,0
2019-10-20 21:30:25,84.91412,130.65533,False,False,False,-430803.2275797608,-369965.265590983,False,False,0,0,0
2019-10-20 22:00:25,84.91612,130.651,False,False,False,-430661.88331928325,-369787.33629808173,False,False,0,0,0
2019-10-20 22:30:25,84.9185,130.64505,False,False,False,-430498.7944207236,-369569.6402988038,False,False,0,0,0
2019-10-20 23:00:28,84.92137,130.63831,False,False,False,-430299.27031426126,-369310.4415852354,False,False,0,0,0
2019-10-20 23:30:25,84.92463,130.63023,False,False,False,-430075.2975760437,-369012.90012656595,False,False,0,0,0
2019-10-21 00:00:54,84.92804,130.62175,False,False,False,-429841.1199065018,-368701.5315097663,False,False,0,0,0
2019-10-21 00:30:25,84.93147,130.61307,False,False,False,-429606.451010435,-368387.2877330623,False,False,0,0,0
2019-10-21 01:00:25,84.93517,130.60417,False,False,False,-429350.23761713866,-368051.8679037389,False,False,0,0,0
2019-10-21 01:30:26,84.93908,130.59558,False,False,False,-429074.1486875806,-367703.6108375936,False,False,0,0,0
2019-10-21 02:00:32,84.94302,130.58862,False,False,False,-428784.97149564564,-367365.46521241707,False,False,0,0,0
2019-10-21 02:30:25,84.9469,130.58321,False,False,False,-428490.8730303008,-367043.341777104,False,False,0,0,0
2019-10-21 03:00:25,84.95077,130.57884,False,False,False,-428190.90788369515,-366729.7748241232,False,False,0,0,0
2019-10-21 03:30:25,84.95462,130.57556,False,False,False,-427885.6210229045,-366425.84698746784,False,False,0,0,0
2019-10-21 04:00:26,84.95841,130.57291,False,False,False,-427581.3596006292,-366131.0106186308,False,False,0,0,0
2019-10-21 04:30:54,84.9621,130.57057,False,False,False,-427283.56742276787,-365845.77134703426,False,False,0,0,0
2019-10-21 05:00:29,84.96543,130.5685,False,False,False,-427014.5422190855,-365588.69218683755,False,False,0,0,0
2019-10-21 05:30:25,84.96847,130.56581,False,False,False,-426774.0325505478,-365348.0575340061,False,False,0,0,0
2019-10-21 06:00:25,84.97128,130.56137,False,False,False,-426564.14862985344,-365111.1057053639,False,False,0,0,0
2019-10-21 06:30:26,84.97392,130.55489,False,False,False,-426381.6330020666,-364871.34061235416,False,False,0,0,0
2019-10-21 07:00:30,84.97643,130.54585,False,False,False,-426226.38208226376,-364622.0073058866,False,False,0,0,0
2019-10-21 07:30:25,84.97881,130.53461,False,False,False,-426096.0775926722,-364365.7986723583,False,False,0,0,0
2019-10-21 08:00:28,84.98119,130.52032,False,False,False,-425985.0706710086,-364086.9792806669,False,False,0,0,0
2019-10-21 08:30:26,84.98361,130.50377,False,False,False,-425884.9072672382,-363788.54032709106,False,False,0,0,0
2019-10-21 09:00:39,84.98614,130.48448,False,False,False,-425792.6540558318,-363461.85860177915,False,False,0,0,0
2019-10-21 09:30:25,84.98874,130.46312,False,False,False,-425707.4057205785,-363114.83129981946,False,False,0,0,0
2019-10-21 10:00:24,84.99148,130.43964,False,False,False,-425623.49109110347,-362742.03669889696,False,False,0,0,0
2019-10-21 10:30:25,84.99442,130.41479,False,False,False,-425531.0161031438,-362344.72880582756,False,False,0,0,0
2019-10-21 11:00:29,84.99757,130.38889,False,False,False,-425427.0622546021,-361924.58950305707,False,False,0,0,0
2019-10-21 11:30:26,85.00093,130.36275,False,False,False,-425306.47554432653,-361487.66148970113,False,False,0,0,0
2019-10-21 12:00:55,85.00446,130.33533,False,False,False,-425179.1851265365,-361029.14218884107,False,False,0,0,0
2019-10-21 12:30:25,85.008,130.30884,False,False,False,-425044.84932858864,-360577.00458925124,False,False,0,0,0
2019-10-21 13:00:25,85.01165,130.28227,False,False,False,-424901.32552563684,-360116.5391295429,False,False,0,0,0
2019-10-21 13:30:25,85.01531,130.25641,False,False,False,-424752.1572946501,-359660.82644629246,False,False,0,0,0
2019-10-21 14:00:31,85.01896,130.23177,False,False,False,-424595.8670334457,-359215.0830959265,False,False,0,0,0
2019-10-21 14:30:25,85.02261,130.20793,False,False,False,-424434.2621265631,-358775.46659736667,False,False,0,0,0
2019-10-21 15:00:25,85.02618,130.18515,False,False,False,-424272.5544762604,-358349.65547211794,False,False,0,0,0
2019-10-21 15:30:25,85.02967,130.16301,False,False,False,-424113.3985475721,-357934.52388353035,False,False,0,0,0
2019-10-21 16:00:26,85.033,130.14145,False,False,False,-423964.0133443469,-357535.369462532,False,False,0,0,0
2019-10-21 16:30:54,85.03624,130.12027,False,False,False,-423819.69807940914,-357145.65987233893,False,False,0,0,0
2019-10-21 17:00:27,85.03922,130.09993,False,False,False,-423692.11312115064,-356781.0035880043,False,False,0,0,0
2019-10-21 17:30:25,85.04206,130.07907,False,False,False,-423579.5098827231,-356422.69621361117,False,False,0,0,0
2019-10-21 18:00:26,85.04476,130.05814,False,False,False,-423479.0931306854,-356074.05390688096,False,False,0,0,0
2019-10-21 18:30:26,85.04728,130.03726,False,False,False,-423393.5448526119,-355738.8219588758,False,False,0,0,0
2019-10-21 19:00:26,85.04976,130.01582,False,False,False,-423314.7001881038,-355402.4319971539,False,False,0,0,0
2019-10-21 19:30:54,85.05224,129.99295,False,False,False,-423244.5245543462,-355055.58738547453,False,False,0,0,0
2019-10-21 20:00:28,85.05467,129.96895,False,False,False,-423185.41062460886,-354704.09311392007,False,False,0,0,0
2019-10-21 20:30:25,85.05721,129.94286,False,False,False,-423129.5916140685,-354329.39556773845,False,False,0,0,0
2019-10-21 21:00:27,85.05988,129.9158,False,False,False,-423068.38556120347,-353938.35199327645,False,False,0,0,0
2019-10-21 21:30:54,85.06273,129.88612,False,False,False,-423007.65932267276,-353515.22200615297,False,False,0,0,0
2019-10-21 22:00:25,85.06562,129.85614,False,False,False,-422945.0305323943,-353087.17482894636,False,False,0,0,0
2019-10-21 22:30:25,85.06876,129.82437,False,False,False,-422871.6626432242,-352628.2128666367,False,False,0,0,0
2019-10-21 23:00:27,85.07213,129.79219,False,False,False,-422780.71618408035,-352149.99006885756,False,False,0,0,0
2019-10-21 23:30:25,85.07564,129.75998,False,False,False,-422677.54099838965,-351661.76796897897,False,False,0,0,0
2019-10-22 00:00:54,85.07934,129.72737,False,False,False,-422560.09645956144,-351157.27263123094,False,False,0,0,0
2019-10-22 00:30:25,85.083,129.69609,False,False,False,-422437.5086855212,-350665.6813798938,False,False,0,0,0
2019-10-22 01:00:25,85.08685,129.66475,False,False,False,-422298.5562272653,-350160.35374802875,False,False,0,0,0
2019-10-22 01:30:26,85.09081,129.63409,False,False,False,-422145.5743639589,-349652.46349300357,False,False,0,0,0
2019-10-22 02:00:54,85.09493,129.60374,False,False,False,-421976.5248573519,-349135.7390058305,False,False,0,0,0
2019-10-22 02:30:25,85.0989,129.57521,False,False,False,-421808.8728947293,-348643.3531671246,False,False,0,0,0
2019-10-22 03:00:25,85.10288,129.5475,False,False,False,-421634.99163948727,-348156.54436336644,False,False,0,0,0
2019-10-22 03:30:25,85.10678,129.52068,False,False,False,-421462.2231696721,-347682.21217306936,False,False,0,0,0
2019-10-22 04:00:26,85.11058,129.49466,False,False,False,-421292.86535154347,-347221.09673262516,False,False,0,0,0
2019-10-22 04:30:29,85.1142,129.46878,False,False,False,-421137.83308083896,-346774.0027547038,False,False,0,0,0
2019-10-22 05:00:55,85.11771,129.44241,False,False,False,-420994.92327669245,-346331.31693271204,False,False,0,0,0
2019-10-22 05:30:25,85.12095,129.41652,False,False,False,-420872.0723842562,-345911.49129312736,False,False,0,0,0
2019-10-22 06:00:25,85.12405,129.38899,False,False,False,-420770.8901574844,-345489.7170878383,False,False,0,0,0
2019-10-22 06:30:26,85.12698,129.36049,False,False,False,-420689.9079605689,-345073.02826458775,False,False,0,0,0
2019-10-22 07:00:29,85.12973,129.33084,False,False,False,-420631.06867701013,-344660.7930787437,False,False,0,0,0
2019-10-22 07:30:31,85.13224,129.29932,False,False,False,-420603.8744173435,-344251.9463350534,False,False,0,0,0
2019-10-22 08:00:27,85.13476,129.26723,False,False,False,-420578.9142351854,-343838.3433612263,False,False,0,0,0
2019-10-22 08:30:25,85.13712,129.23383,False,False,False,-420575.3033563821,-343426.55285841756,False,False,0,0,0
2019-10-22 09:00:25,85.13943,129.19978,False,False,False,-420579.5701687277,-343013.6383010124,False,False,0,0,0
2019-10-22 09:30:25,85.14167,129.16476,False,False,False,-420595.3508089935,-342598.65251830366,False,False,0,0,0
2019-10-22 10:00:54,85.14387,129.12865,False,False,False,-420620.7532539526,-342178.59041346045,False,False,0,0,0
2019-10-22 10:30:26,85.14597,129.09305,False,False,False,-420651.4115404183,-341769.41291570995,False,False,0,0,0
2019-10-22 11:00:28,85.14804,129.05583,False,False,False,-420693.9747223451,-341350.54395302193,False,False,0,0,0
2019-10-22 11:30:25,85.15012,129.01831,False,False,False,-420737.08928817837,-340928.8583734714,False,False,0,0,0
2019-10-22 12:00:25,85.15223,128.98126,False,False,False,-420774.4364478699,-340508.60846447235,False,False,0,0,0
2019-10-22 12:30:25,85.15432,128.94347,False,False,False,-420817.5440702077,-340084.4205158011,False,False,0,0,0
2019-10-22 13:00:27,85.15644,128.90642,False,False,False,-420853.2832142195,-339663.65688646876,False,False,0,0,0
2019-10-22 13:30:54,85.15852,128.86871,False,False,False,-420896.03702609,-339240.94185181556,False,False,0,0,0
2019-10-22 14:00:27,85.16051,128.83237,False,False,False,-420938.13818859216,-338834.6798433206,False,False,0,0,0
2019-10-22 14:30:25,85.16257,128.79645,False,False,False,-420971.3246806004,-338426.69272092177,False,False,0,0,0
2019-10-22 15:00:25,85.1647,128.76097,False,False,False,-420995.4783883426,-338017.1398781815,False,False,0,0,0
2019-10-22 15:30:26,85.16668,128.72775,False,False,False,-421019.02690737275,-337634.76506806444,False,False,0,0,0
2019-10-22 16:00:54,85.16873,128.69443,False,False,False,-421036.7656166295,-337246.85843898583,False,False,0,0,0
2019-10-22 16:30:25,85.17058,128.66418,False,False,False,-421053.57127146027,-336895.5484483412,False,False,0,0,0
2019-10-22 17:00:26,85.17246,128.6347,False,False,False,-421062.9854306603,-336547.8833171574,False,False,0,0,0
2019-10-22 17:30:24,85.17442,128.60687,False,False,False,-421055.49523376656,-336206.8533075993,False,False,0,0,0
2019-10-22 18:00:54,85.17632,128.57965,False,False,False,-421049.4311058791,-335874.56772619946,False,False,0,0,0
2019-10-22 18:30:25,85.17798,128.55452,False,False,False,-421051.8493000449,-335574.4134934702,False,False,0,0,0
2019-10-22 19:00:24,85.1796,128.52882,False,False,False,-421060.91230692004,-335272.9132204312,False,False,0,0,0
2019-10-22 19:30:26,85.18105,128.50383,False,False,False,-421080.4837049506,-334988.5000798737,False,False,0,0,0
2019-10-22 20:00:54,85.1825,128.47665,False,False,False,-421112.68004777096,-334688.0377846878,False,False,0,0,0
2019-10-22 20:30:27,85.18398,128.4489,False,False,False,-421145.3908972628,-334381.348963548,False,False,0,0,0
2019-10-22 21:00:26,85.18539,128.42058,False,False,False,-421187.34666966036,-334075.3709368323,False,False,0,0,0
2019-10-22 21:30:25,85.18675,128.39154,False,False,False,-421237.67008675647,-333767.6047206293,False,False,0,0,0
2019-10-22 22:00:26,85.18826,128.36116,False,False,False,-421282.4637247502,-333439.6324015098,False,False,0,0,0
2019-10-22 22:30:28,85.18983,128.32999,False,False,False,-421326.3687766631,-333101.7447220538,False,False,0,0,0
2019-10-22 23:00:55,85.19147,128.29788,False,False,False,-421369.3599519958,-332752.15388445766,False,False,0,0,0
2019-10-22 23:30:25,85.19308,128.26678,False,False,False,-421408.8603145699,-332412.12123858184,False,False,0,0,0
2019-10-23 00:00:25,85.19474,128.23541,False,False,False,-421445.2980154675,-332066.7046275569,False,False,0,0,0
2019-10-23 00:30:25,85.19649,128.20471,False,False,False,-421469.7128863052,-331720.065107627,False,False,0,0,0
2019-10-23 01:00:28,85.19817,128.17252,False,False,False,-421508.6353526093,-331367.36102313007,False,False,0,0,0
2019-10-23 01:30:54,85.19987,128.1411,False,False,False,-421541.0906682977,-331019.00469101063,False,False,0,0,0
2019-10-23 02:00:27,85.20161,128.10999,False,False,False,-421567.9894885782,-330670.2385268867,False,False,0,0,0
2019-10-23 02:30:26,85.2033,128.07991,False,False,False,-421593.08740610874,-330332.5607613266,False,False,0,0,0
2019-10-23 03:00:25,85.2049,128.0513,False,False,False,-421617.3887111681,-330011.9549420462,False,False,0,0,0
2019-10-23 03:30:26,85.2065,128.02432,False,False,False,-421632.0953827456,-329703.40226513235,False,False,0,0,0
2019-10-23 04:00:54,85.20804,127.99628,False,False,False,-421657.9750335441,-329391.229844005,False,False,0,0,0
2019-10-23 04:30:25,85.20942,127.97002,False,False,False,-421687.501432967,-329103.1960046333,False,False,0,0,0
2019-10-23 05:00:29,85.21065,127.9448,False,False,False,-421724.083678601,-328833.1513739349,False,False,0,0,0
2019-10-23 05:30:25,85.21172,127.92029,False,False,False,-421770.52289436886,-328579.3371876512,False,False,0,0,0
2019-10-23 06:00:26,85.2127,127.89629,False,False,False,-421821.82476217137,-328335.4668225099,False,False,0,0,0
2019-10-23 06:30:26,85.21361,127.87272,False,False,False,-421876.69998434687,-328099.5726043149,False,False,0,0,0
2019-10-23 07:00:30,85.21439,127.8493,False,False,False,-421942.04890574043,-327873.6944207073,False,False,0,0,0
2019-10-23 07:30:25,85.2151,127.82558,False,False,False,-422015.16913321783,-327650.3982992796,False,False,0,0,0
2019-10-23 08:00:27,85.21577,127.80116,False,False,False,-422095.7038725634,-327424.67683399556,False,False,0,0,0
2019-10-23 08:30:24,85.21639,127.77632,False,False,False,-422182.93137758615,-327199.26937007124,False,False,0,0,0
2019-10-23 09:00:54,85.21703,127.75078,False,False,False,-422272.27285236976,-326967.3224294903,False,False,0,0,0
2019-10-23 09:30:25,85.21764,127.72549,False,False,False,-422362.7136132196,-326739.25211506244,False,False,0,0,0
2019-10-23 10:00:24,85.21828,127.69965,False,False,False,-422453.52080169326,-326505.0632153339,False,False,0,0,0
2019-10-23 10:30:25,85.21894,127.6741,False,False,False,-422540.78479531367,-326271.6335531936,False,False,0,0,0
2019-10-23 11:00:29,85.21959,127.6488,False,False,False,-422627.3855186856,-326040.7166545103,False,False,0,0,0
2019-10-23 11:30:27,85.22027,127.62402,False,False,False,-422708.256254503,-325811.57962965814,False,False,0,0,0
2019-10-23 12:00:55,85.22105,127.59991,False,False,False,-422776.3594495095,-325580.569046169,False,False,0,0,0
2019-10-23 12:30:25,85.22182,127.57864,False,False,False,-422829.1001945059,-325371.1982321583,False,False,0,0,0
2019-10-23 13:00:25,85.22265,127.55975,False,False,False,-422862.9290112602,-325175.31744995806,False,False,0,0,0
2019-10-23 13:30:25,85.22358,127.54334,False,False,False,-422873.7599301906,-324990.9543301672,False,False,0,0,0
2019-10-23 14:00:27,85.22457,127.52858,False,False,False,-422869.8562270376,-324814.711206962,False,False,0,0,0
2019-10-23 14:30:25,85.22552,127.51417,False,False,False,-422867.4471585365,-324643.79289991886,False,False,0,0,0
2019-10-23 15:00:54,85.22649,127.49999,False,False,False,-422861.9057234951,-324473.2351918309,False,False,0,0,0
2019-10-23 15:30:25,85.22741,127.48705,False,False,False,-422853.7143102302,-324315.2470681673,False,False,0,0,0
2019-10-23 16:00:25,85.22831,127.47358,False,False,False,-422850.24281656207,-324154.7255464077,False,False,0,0,0
2019-10-23 16:30:25,85.22918,127.46006,False,False,False,-422849.6592470245,-323995.8906478017,False,False,0,0,0
2019-10-23 17:00:28,85.23,127.44656,False,False,False,-422853.34085797775,-323840.61409603996,False,False,0,0,0
2019-10-23 17:30:25,85.23077,127.43292,False,False,False,-422862.19413072465,-323687.71192944096,False,False,0,0,0
2019-10-23 18:00:54,85.2315,127.41865,False,False,False,-422878.10102682986,-323532.8863836311,False,False,0,0,0
2019-10-23 18:30:25,85.23215,127.40443,False,False,False,-422900.76626515476,-323383.86471674923,False,False,0,0,0
2019-10-23 19:00:25,85.2328,127.38994,False,False,False,-422924.9067735476,-323232.8587362844,False,False,0,0,0
2019-10-23 19:30:26,85.23343,127.37497,False,False,False,-422953.4781295921,-323079.67268107896,False,False,0,0,0
2019-10-23 20:00:54,85.23405,127.35925,False,False,False,-422987.11232664646,-322921.6340423052,False,False,0,0,0
2019-10-23 20:30:26,85.2347,127.34291,False,False,False,-423021.52276795125,-322756.9930628942,False,False,0,0,0
2019-10-23 21:00:25,85.23538,127.32583,False,False,False,-423057.3779967133,-322584.8648730426,False,False,0,0,0
2019-10-23 21:30:25,85.23614,127.30695,False,False,False,-423096.1961940573,-322394.04133056285,False,False,0,0,0
2019-10-23 22:00:25,85.237,127.28745,False,False,False,-423129.5429571122,-322191.88817955606,False,False,0,0,0
